mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres
10087,379,38,106,0,0,0,0,0,0,0,0,1,0,0,0,14,5,0,0,3,17,5,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,50,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,2,14,0,1,1,1,964226,826294,14,56,0,0
10088,379,141,373,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,965512,826026,19,33,0,0
10089,379,28,130,0,0,3,0,0,0,0,0,15,0,5,0,24,10,0,0,0,1,5,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,69,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,16,0,1,1,2,963753,827599,13,3,0,0
10090,379,38,101,0,0,0,0,0,0,0,0,4,0,2,2,7,14,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,2,15,1,1,1,1,963823,826614,13,29,0,0
10091,379,34,93,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,16,1,1,1,2,964252,827580,7,28,0,0
10092,379,93,247,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,1,1,1,965586,827306,16,57,0,0
10093,379,63,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,1,1,1,964900,827791,9,0,0,0
10094,379,49,128,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,1,1,1,964747,827044,11,0,0,0
10095,379,0,0,0,0,1,0,0,0,0,0,2,0,1,0,5,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,79,0,0,0,559,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,1,1,1,965047,827359,7,0,0,0
10096,372,58,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,1,1,1,960906,826250,45,0,0,0
10097,372,157,516,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,1,1,1,962059,826121,34,0,0,0
10098,372,126,354,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,1,1,1,963033,827394,24,0,0,0
10099,372,142,459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,1,1,1,962083,827431,32,0,0,0
10100,372,390,1026,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,124,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,1,1,1,960820,827523,34,0,0,0
10101,1346,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,168,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,1,1,2,960706,829199,40,0,0,0
10102,1346,8,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,1,1,1,961252,828445,10,0,0,0
10103,371,71,349,0,0,5,0,0,0,0,0,2,0,0,0,5,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,5,14,1,1,1,1,963287,828706,9,0,0,0
10104,371,120,437,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,15,0,1,1,1,962819,828723,20,0,0,0
10105,371,184,660,0,0,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,37,0,0,0,0,0,73,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,5,17,0,1,1,2,962070,830077,28,0,0,0
10106,371,2,11,0,0,35,0,0,0,0,0,6,0,15,0,25,8,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,166,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,18,1,1,1,2,963313,830043,8,0,0,0
10107,371,133,501,0,0,1,0,0,0,0,0,3,0,5,0,12,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,6,16,1,1,1,2,962853,830058,20,0,0,0
10108,371,38,206,0,0,1,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,6,15,1,1,1,1,962097,830868,5,0,0,0
10109,371,23,131,0,0,1,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,18,1,1,1,2,963009,830849,5,0,0,0
10110,378,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,6,15,1,1,1,1,963531,829168,9,2,0,0
10111,378,107,269,0,0,6,0,0,0,0,0,1,0,1,1,2,5,0,0,1,29,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,11,1,1,1,1,965425,829770,13,3,0,0
10112,378,197,487,0,1,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,9,1,1,1,1,965431,828630,21,5,0,0
10113,378,178,461,0,4,9,0,0,0,0,0,1,0,1,42,9,14,0,0,0,8,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,7,16,1,1,1,2,964620,829790,20,4,0,0
10114,378,0,0,0,0,45,0,0,0,0,0,6,0,27,7,9,55,0,0,0,3,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,17,1,1,1,2,963887,829808,10,3,0,0
10115,378,1,6,0,0,62,0,0,0,0,0,16,0,3,15,47,84,0,0,7,19,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,15,1,1,1,2,963860,828695,15,3,0,0
10116,383,80,148,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,967003,828323,40,22,0,0
10117,383,179,320,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,5,10,1,1,1,1,966290,829306,22,12,0,0
10118,383,54,100,0,0,0,0,0,0,0,0,0,0,2,0,6,40,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,1,1,1,966424,830767,8,4,0,0
10119,383,86,162,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,27,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,11,1,1,1,2,966077,830198,13,7,0,0
10120,383,143,274,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,33,5,8,61,0,0,0,5,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,1,1,1,966730,830177,14,25,0,0
10121,377,16,26,0,0,4,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,1,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,18,1,1,1,2,963805,830474,7,0,0,0
10122,377,4,7,0,0,1,0,0,0,0,0,0,0,1,0,5,63,0,0,0,0,9,0,0,16,0,0,0,96,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,18,1,1,1,2,963812,830831,4,0,0,0
10123,377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,3,0,0,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,16,1,1,1,2,963818,831186,7,0,0,0
10124,377,31,74,0,0,4,0,0,0,0,0,6,0,6,0,8,38,0,0,0,0,4,0,0,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,15,1,1,1,2,964654,831165,10,0,0,0
10125,377,0,0,0,0,1,0,0,0,0,0,0,0,11,0,36,42,0,0,3,3,17,1,3,52,0,0,0,8,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,7,16,1,1,1,2,964644,830809,6,23,0,0
10126,377,29,53,0,0,1,0,0,0,0,0,0,0,5,0,12,29,0,0,0,4,9,0,0,66,0,0,0,8,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,11,1,1,1,1,965441,830434,7,0,0,0
10127,377,74,130,0,0,5,0,0,0,0,0,4,0,1,0,19,17,0,0,0,0,19,1,0,19,0,0,0,29,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,6,11,1,1,1,1,965448,830789,4,0,0,0
10128,377,24,49,0,0,3,0,0,0,0,0,0,0,5,0,15,26,0,0,0,3,5,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,11,1,1,1,1,965457,831145,7,0,0,0
10129,382,144,289,0,0,1,0,0,0,0,0,0,0,0,0,11,16,0,0,2,2,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,1,1,1,966434,831123,14,25,0,0
10130,382,97,185,0,0,5,0,0,0,0,0,1,0,0,0,2,59,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,1,1,1,966358,831789,23,0,0,0
10131,382,172,309,0,0,23,0,0,0,0,0,0,0,0,2,19,8,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,1,1,1,966388,832891,35,0,0,0
10132,376,56,105,0,0,16,0,0,0,0,0,0,0,1,0,14,6,0,0,0,0,5,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,5,17,1,1,1,2,963832,831851,14,0,0,0
10133,376,49,123,0,0,118,0,0,0,0,0,5,0,15,0,8,10,0,0,2,7,9,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,198,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,4,16,0,1,1,2,963847,832732,14,0,0,0
10134,376,104,221,0,0,9,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,5,14,1,1,1,2,964530,832715,13,0,0,0
10135,376,109,237,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,16,1,1,1,2,964508,831835,13,0,0,0
10136,376,78,148,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,30,0,0,0,0,0,177,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,1,1,1,965334,832695,19,0,0,0
10137,929,162,427,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,93,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,14,1,1,1,1,962094,831224,10,0,0,0
10138,929,562,1201,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,14,1,1,1,1,962118,832110,28,0,0,0
10139,929,46,199,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,6,17,1,1,1,2,963014,831204,9,0,0,0
10140,929,112,398,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,1,1,2,963053,833406,27,0,0,0
10141,929,93,318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,1,1,1,963075,834507,18,0,0,0
10142,929,77,283,0,0,1,0,0,0,0,0,0,0,0,9,1,2,0,0,1,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,1,1,1,962174,834531,19,0,0,0
10143,929,149,424,0,0,1,0,0,0,0,0,2,0,1,65,1,5,0,0,1,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,84,0,0,0,19,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,5,17,0,1,1,2,963029,832087,27,0,0,0
10144,928,407,892,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,24,118,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,180,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,4,14,1,1,1,1,961006,831214,15,0,0,0
10145,928,133,357,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,4,37,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,55,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,4,14,1,1,1,1,961086,831907,23,0,0,0
10146,928,66,170,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,156,0,0,0,814,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,5,13,1,1,1,1,961164,833015,31,0,0,0
10147,1350,95,217,0,0,16,0,0,0,0,0,26,0,3,2,8,12,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,79,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,1,1,2,963865,833611,15,0,0,0
10148,1350,74,152,0,0,1,0,0,0,0,0,2,0,4,0,3,17,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,47,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,1,1,1,963881,834492,15,0,0,0
10149,1350,82,192,0,0,4,0,0,0,0,0,2,0,1,0,5,6,0,0,7,0,12,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,54,0,0,0,135,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,1,1,1,964571,834478,13,0,0,0
10150,1350,53,149,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,1,1,2,964551,833597,13,19,0,0
10151,1350,118,274,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,96,0,0,0,621,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,1,1,1,965360,834436,20,0,0,0
10152,1352,171,317,0,0,16,0,0,0,0,0,1,0,0,0,2,23,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,1,967122,834290,70,0,0,0
10153,1352,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,1,1,967719,836805,60,0,0,0
10154,1351,134,270,0,0,3,0,0,0,0,0,1,0,0,0,1,23,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,1,1,1,966274,836852,27,0,0,0
10155,381,111,204,0,0,4,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,1,1,1,966292,839440,29,0,0,0
10156,381,40,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,967822,839414,45,0,0,0
10157,381,88,176,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,1,966334,840555,33,0,0,0
10158,374,113,260,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,7,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,1,1,1,965084,840628,31,0,0,0
10159,374,3,6,0,0,1,0,0,0,0,0,0,0,6,0,4,121,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,964440,839324,2,0,0,0
10160,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,964461,840087,3,0,0,0
10161,1347,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,964294,839581,4,12,0,0
10162,1347,47,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,7,1,1,1,1,963896,839311,10,0,0,0
10163,1347,51,117,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,963879,839972,9,0,0,0
10164,1349,231,508,0,0,5,0,0,0,0,0,0,0,0,1,6,39,0,0,0,4,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,965065,836873,46,0,0,0
10165,1348,34,70,0,0,55,0,0,0,0,0,4,0,12,0,38,5,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,144,0,0,0,0,7,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,1,1,1,963929,836910,23,0,0,0
10166,375,99,226,0,0,4,0,0,0,0,0,1,0,0,0,3,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,965561,835549,19,0,0,0
10167,375,95,224,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,1,1,1,964923,835567,19,0,0,0
10168,375,24,46,0,0,4,0,0,0,0,0,4,0,17,1,27,5,0,0,0,0,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,1,1,1,964440,835575,10,0,0,0
10169,315,139,413,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,1,1,1,963097,835609,26,0,0,0
10170,315,89,268,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,1,1,1,962203,835631,28,0,0,0
10171,314,152,405,0,0,4,0,0,0,0,0,1,0,0,3,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,1,1,1,962658,836933,53,0,0,0
10172,314,93,238,0,0,2,0,0,0,0,0,2,0,0,1,4,4,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,68,0,0,0,0,3,21,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,1,1,961073,837214,55,0,0,0
10173,314,104,286,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1,1,961022,838554,36,0,0,0
10174,314,562,1246,0,0,4,0,0,0,0,0,6,0,1,8,4,3,0,0,0,148,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,188,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,960997,840273,103,0,0,0
