"MAZ","TAZ","PUMA","REGION"
5786,2261,3605,15
5787,2192,3605,15
5788,1908,3603,13
5789,2201,3605,15
5790,2147,3605,15
5791,2239,3605,15
5792,2240,3605,15
5793,2249,3605,15
5794,2241,3605,15
5795,1908,3603,13
5796,2159,3605,15
5797,2184,3605,15
5798,2199,3605,15
5799,2212,3605,15
5800,2194,3605,15
5801,2197,3605,15
5802,2211,3605,15
5803,2193,3605,15
5804,2202,3605,15
5805,2203,3605,15
5806,2198,3605,15
5807,2205,3605,15
5808,2235,3605,15
5809,2223,3605,15
5810,2233,3605,15
5811,2842,3605,15
5812,2213,3605,15
5813,1907,3603,13
5814,2219,3605,15
5815,2224,3605,15
5816,2223,3605,15
5817,2237,3605,15
5818,2207,3605,15
5819,2222,3605,15
5820,2270,3605,15
5821,2784,3605,15
5822,2783,3605,15
5823,2276,3605,15
5824,2214,3605,15
5825,2271,3605,15
5826,2278,3605,15
5827,2234,3605,15
5828,2206,3605,15
5829,2232,3605,15
5830,2236,3605,15
5831,1935,3603,13
5832,2246,3605,15
5833,1905,3603,13
5834,2550,3609,19
5835,2250,3605,15
5836,2252,3607,17
5837,1905,3603,13
5838,1906,3603,13
5839,2254,3607,17
5840,2255,3605,15
5841,2256,3605,15
5842,2260,3605,15
5843,2248,3605,15
5844,2266,3605,15
5845,1905,3603,13
5846,1905,3603,13
5847,2259,3605,15
5848,2215,3605,15
5849,2272,3605,15
5850,2229,3605,15
5851,2274,3605,15
5852,2528,3609,19
5853,2275,3605,15
5854,1946,3601,11
5855,2102,3604,14
5856,2285,3604,14
5857,2284,3604,14
5858,1905,3603,13
5859,2295,3606,16
5860,1905,3603,13
5861,2090,3604,14
5862,2801,3604,14
5863,2317,3606,16
5864,2334,3606,16
5865,2315,3606,16
5866,2304,3606,16
5867,2302,3606,16
5868,2312,3606,16
5869,2313,3606,16
5870,1952,3601,11
5871,1917,3603,13
5872,2291,3604,14
5873,2307,3606,16
5874,2300,3606,16
5875,2305,3606,16
5876,2305,3606,16
5877,2310,3606,16
5878,2306,3606,16
5879,2364,3607,17
5880,2403,3607,17
5881,2845,3607,17
5882,2388,3608,18
5883,2314,3606,16
5884,2316,3606,16
5885,2319,3606,16
5886,2320,3606,16
5887,2324,3606,16
5888,2133,3604,14
5889,2330,3606,16
5890,2331,3606,16
5891,2323,3606,16
5892,2809,3606,16
5893,2325,3606,16
5894,2810,3606,16
5895,2333,3606,16
5896,2341,3606,16
5897,2327,3606,16
5898,2336,3606,16
5899,2335,3606,16
5900,2344,3606,16
5901,2342,3606,16
5902,2350,3606,16
5903,2830,3606,16
5904,2355,3606,16
5905,2352,3606,16
5906,2400,3607,17
5907,2305,3606,16
5908,2357,3606,16
5909,2359,3607,17
5910,2371,3607,17
5911,2360,3607,17
5912,2375,3607,17
5913,2374,3607,17
5914,2362,3607,17
5915,2375,3607,17
5916,2366,3606,16
5917,2370,3607,17
5918,2369,3607,17
5919,2372,3607,17
5920,2376,3608,18
5921,2393,3608,18
5922,2379,3608,18
5923,2383,3608,18
5924,2386,3608,18
5925,2445,3608,18
5926,2461,3610,20
5927,2376,3608,18
5928,1905,3603,13
5929,2433,3608,18
5930,2419,3608,18
5931,2413,3608,18
5932,2420,3608,18
5933,2415,3608,18
5934,2427,3608,18
5935,2434,3608,18
5936,2176,3607,17
5937,2438,3608,18
5938,2446,3608,18
5939,2443,3608,18
5940,2469,3609,19
5941,2604,3609,19
5942,2840,3609,19
5943,2449,3609,19
5944,2453,3609,19
5945,2519,3609,19
5946,2455,3609,19
5947,2559,3609,19
5948,1904,3603,13
5949,1904,3603,13
5950,2607,3609,19
5951,2466,3609,19
5952,2458,3609,19
5953,2468,3609,19
5954,2460,3610,20
5955,2464,3610,20
5956,2471,3610,20
5957,2472,3610,20
5958,2462,3610,20
5959,2820,3609,19
5960,2473,3610,20
5961,2463,3610,20
5962,2485,3610,20
5963,2474,3610,20
5964,2497,3610,20
5965,2497,3610,20
5966,2497,3610,20
5967,2499,3610,20
5968,2488,3610,20
5969,2486,3610,20
5970,2789,3610,20
5971,2502,3610,20
5972,2475,3610,20
5973,2494,3610,20
5974,2790,3610,20
5975,2503,3610,20
5976,2504,3610,20
5977,2509,3610,20
5978,1904,3603,13
5979,1903,3603,13
5980,2507,3610,20
5981,2510,3610,20
5982,2725,3611,21
5983,2514,3610,20
5984,2518,3612,22
5985,2745,3612,22
5986,2746,3612,22
5987,2820,3609,19
5988,2524,3609,19
5990,2827,3609,19
5991,1965,3602,12
5992,2704,3611,21
5993,2542,3609,19
5994,1902,3603,13
5995,2538,3609,19
5996,2539,3609,19
5997,2587,3613,23
5998,2566,3609,19
5999,2539,3609,19
6000,2531,3609,19
6001,2564,3609,19
6002,2546,3609,19
6003,2565,3609,19
6004,2549,3609,19
6005,2599,3609,19
6006,2562,3609,19
6007,2602,3609,19
6008,2601,3609,19
6009,2563,3609,19
6010,2599,3609,19
6011,2586,3613,23
6012,2590,3613,23
6013,2567,3609,19
6014,2596,3613,23
6015,2577,3609,19
6016,2583,3613,23
6017,2584,3613,23
6018,2585,3613,23
6019,2589,3613,23
6020,2588,3613,23
6021,2598,3609,19
6022,2658,3613,23
6023,2665,3613,23
6024,2594,3613,23
6025,2595,3613,23
6026,2653,3613,23
6027,2568,3609,19
6028,2592,3613,23
6029,2785,3613,23
6030,2617,3609,19
6031,2628,3613,23
6032,2615,3609,19
6033,2614,3609,19
6034,2632,3613,23
6035,2612,3609,19
6036,2636,3613,23
6037,2637,3613,23
6038,2609,3609,19
6039,2610,3609,19
6040,2611,3609,19
6041,2614,3609,19
6042,2631,3613,23
6043,2616,3609,19
6044,2626,3613,23
6045,2624,3613,23
6046,2618,3609,19
6047,2621,3613,23
6048,2622,3613,23
6049,2623,3613,23
6050,2649,3613,23
6051,2648,3613,23
6052,2613,3609,19
6053,2639,3613,23
6054,2630,3613,23
6055,2699,3611,21
6056,2729,3611,21
6057,2634,3613,23
6058,2696,3611,21
6059,2642,3612,22
6060,1902,3603,13
6061,2694,3612,22
6062,2649,3613,23
6063,2690,3612,22
6064,2687,3612,22
6065,2777,3612,22
6066,2773,3612,22
6067,2652,3613,23
6068,2657,3613,23
6069,2684,3612,22
6070,2656,3613,23
6071,2673,3613,23
6072,2670,3613,23
6073,2659,3613,23
6074,2659,3613,23
6075,2580,3609,19
6076,2660,3613,23
6077,2786,3613,23
6078,1970,3603,13
6079,2676,3613,23
6080,2680,3612,22
6081,2064,3604,14
6082,2681,3612,22
6083,2693,3612,22
6084,2698,3611,21
6085,2697,3611,21
6086,2819,3612,22
6087,2772,3612,22
6088,2643,3612,22
6089,1902,3603,13
6090,1902,3603,13
6091,2703,3611,21
6092,2730,3611,21
6093,2725,3611,21
6094,2723,3611,21
6095,2511,3610,20
6096,2717,3611,21
6097,2712,3611,21
6098,2719,3611,21
6099,2710,3611,21
6100,2117,3604,14
6101,2708,3611,21
6102,2747,3611,21
6103,2733,3611,21
6104,2748,3611,21
6105,2727,3611,21
6106,2750,3611,21
6107,1901,3603,13
6108,2754,3612,22
6109,2052,3602,12
6110,2774,3612,22
6111,2769,3612,22
6112,2766,3612,22
6113,2746,3612,22
6114,2753,3612,22
6115,2778,3612,22
6116,2776,3612,22
6117,2837,3608,18
6118,2053,3602,12
6119,1992,3602,12
6120,2807,3604,14
6121,2285,3604,14
6122,2318,3606,16
6123,2328,3606,16
6124,2324,3606,16
6125,1934,3603,13
6126,1909,3603,13
6127,2838,3609,19
6128,1915,3603,13
6129,1915,3603,13
6130,1915,3603,13
6131,1918,3603,13
6132,1918,3603,13
6133,1918,3603,13
6134,1919,3603,13
6135,1919,3603,13
6136,1919,3603,13
6137,1919,3603,13
6138,1919,3603,13
6139,1925,3603,13
6140,1925,3603,13
6141,1925,3603,13
6142,1925,3603,13
6143,1936,3602,12
6144,1936,3602,12
6145,1937,3602,12
6146,1937,3602,12
6147,1938,3601,11
6148,1938,3601,11
6149,1938,3601,11
6150,2833,3601,11
6151,2833,3601,11
6152,1945,3601,11
6153,1939,3601,11
6154,1939,3601,11
6155,1939,3601,11
6156,1940,3601,11
6157,1940,3601,11
6158,1944,3601,11
6159,1944,3601,11
6160,1944,3601,11
6161,1955,3601,11
6162,1955,3601,11
6163,1955,3601,11
6164,1954,3601,11
6165,1954,3601,11
6166,1956,3601,11
6167,1956,3601,11
6168,1956,3601,11
6169,1956,3601,11
6170,1956,3601,11
6171,1957,3601,11
6172,1957,3601,11
6173,1957,3601,11
6174,1957,3601,11
6175,1958,3601,11
6176,1958,3601,11
6177,1958,3601,11
6178,1958,3601,11
6179,1958,3601,11
6180,1953,3601,11
6181,1953,3601,11
6182,1959,3601,11
6183,1959,3601,11
6184,1959,3601,11
6185,1959,3601,11
6186,1959,3601,11
6187,1959,3601,11
6188,1948,3602,12
6189,2832,3602,12
6190,1948,3602,12
6191,1947,3602,12
6192,1947,3602,12
6193,1947,3602,12
6194,1947,3602,12
6195,1961,3601,11
6196,1961,3601,11
6197,1961,3601,11
6198,1962,3602,12
6199,1962,3602,12
6200,1927,3603,13
6201,1927,3603,13
6202,1927,3603,13
6203,1927,3603,13
6204,1928,3603,13
6205,1927,3603,13
6206,1928,3603,13
6207,1928,3603,13
6208,1928,3603,13
6209,1928,3603,13
6210,1927,3603,13
6211,1929,3603,13
6212,1929,3603,13
6213,1923,3603,13
6214,1922,3603,13
6215,1922,3603,13
6216,1922,3603,13
6217,1921,3603,13
6218,1921,3603,13
6219,1912,3603,13
6220,1912,3603,13
6221,1913,3603,13
6222,1913,3603,13
6223,1973,3603,13
6224,1973,3603,13
6225,1969,3603,13
6226,1969,3603,13
6227,1924,3603,13
6228,1924,3603,13
6229,1924,3603,13
6230,1930,3603,13
6231,1930,3603,13
6232,1930,3603,13
6233,1931,3603,13
6234,1931,3603,13
6235,1931,3603,13
6236,1932,3603,13
6237,1932,3603,13
6238,1963,3602,12
6239,1963,3602,12
6240,1963,3602,12
6241,2009,3601,11
6242,2009,3601,11
6243,2009,3601,11
6244,2008,3601,11
6245,2008,3601,11
6246,2008,3601,11
6247,2008,3601,11
6248,2008,3601,11
6249,2793,3601,11
6250,2007,3601,11
6251,2007,3601,11
6252,2004,3601,11
6253,2004,3601,11
6254,2004,3601,11
6255,2005,3601,11
6256,2005,3601,11
6257,2005,3601,11
6258,2003,3601,11
6259,2003,3601,11
6260,2003,3601,11
6261,2804,3602,12
6262,2804,3602,12
6263,2804,3602,12
6264,1977,3603,13
6265,1970,3603,13
6266,1970,3603,13
6267,1970,3603,13
6268,1976,3603,13
6269,1976,3603,13
6270,1976,3603,13
6271,1976,3603,13
6272,1976,3603,13
6273,2059,3603,13
6274,2059,3603,13
6275,2060,3603,13
6276,2058,3603,13
6277,2058,3603,13
6278,2062,3604,14
6279,2062,3604,14
6280,2062,3604,14
6281,2061,3604,14
6282,2063,3604,14
6283,2063,3604,14
6284,2063,3604,14
6285,2070,3603,13
6286,2071,3603,13
6287,2071,3603,13
6288,2071,3603,13
6289,2071,3603,13
6290,2072,3603,13
6291,2080,3604,14
6292,2080,3604,14
6293,2080,3604,14
6294,2080,3604,14
6295,1983,3602,12
6296,1983,3602,12
6297,1983,3602,12
6298,1983,3602,12
6299,1989,3602,12
6300,1989,3602,12
6301,1989,3602,12
6302,1989,3602,12
6303,1988,3602,12
6304,1988,3602,12
6305,1988,3602,12
6306,1988,3602,12
6307,2013,3601,11
6308,1988,3602,12
6309,2013,3601,11
6310,2013,3601,11
6311,2013,3601,11
6312,2013,3601,11
6313,2013,3601,11
6314,2553,3601,11
6315,2553,3601,11
6316,2553,3601,11
6317,2012,3601,11
6318,2012,3601,11
6319,2012,3601,11
6320,2012,3601,11
6321,2011,3601,11
6322,2011,3601,11
6323,2011,3601,11
6324,2011,3601,11
6325,2010,3601,11
6326,2010,3601,11
6327,2010,3601,11
6328,2022,3601,11
6329,2028,3601,11
6330,2028,3601,11
6331,2021,3601,11
6332,2024,3601,11
6333,2024,3601,11
6334,2025,3601,11
6335,2020,3601,11
6336,2020,3601,11
6337,2014,3601,11
6338,2014,3601,11
6339,2015,3601,11
6340,1997,3602,12
6341,1997,3602,12
6342,2016,3601,11
6343,2016,3601,11
6344,2016,3601,11
6345,1998,3602,12
6346,2019,3601,11
6347,2001,3602,12
6348,1990,3602,12
6349,1990,3602,12
6350,1992,3602,12
6351,1991,3602,12
6352,1994,3602,12
6353,1994,3602,12
6354,1984,3602,12
6355,1984,3602,12
6356,2805,3602,12
6357,2805,3602,12
6358,2093,3602,12
6359,2093,3602,12
6360,2794,3602,12
6361,2794,3602,12
6362,2794,3602,12
6363,2794,3602,12
6364,2094,3602,12
6365,2094,3602,12
6366,2094,3602,12
6367,2094,3602,12
6368,2740,3612,22
6369,2760,3612,22
6370,2740,3612,22
6371,2740,3612,22
6372,2740,3612,22
6373,2760,3612,22
6374,2040,3612,22
6375,2040,3612,22
6376,2039,3612,22
6377,2039,3612,22
6378,2759,3612,22
6379,2759,3612,22
6380,2767,3612,22
6381,2768,3612,22
6382,2768,3612,22
6383,2089,3604,14
6384,2769,3612,22
6385,2769,3612,22
6386,2753,3612,22
6387,2752,3612,22
6388,2752,3612,22
6389,2752,3612,22
6390,2818,3612,22
6391,2818,3612,22
6392,2817,3612,22
6393,2817,3612,22
6394,2751,3612,22
6395,2751,3612,22
6396,2751,3612,22
6397,2771,3612,22
6398,2771,3612,22
6399,2771,3612,22
6400,2771,3612,22
6401,2771,3612,22
6402,2772,3612,22
6403,2772,3612,22
6404,2772,3612,22
6405,2772,3612,22
6406,2772,3612,22
6407,2770,3612,22
6408,2770,3612,22
6409,2774,3612,22
6410,2774,3612,22
6411,2774,3612,22
6412,2774,3612,22
6413,2776,3612,22
6414,2775,3612,22
6415,2775,3612,22
6416,2702,3611,21
6417,2701,3611,21
6418,2643,3612,22
6419,2643,3612,22
6420,2642,3612,22
6421,2642,3612,22
6422,2777,3612,22
6423,2777,3612,22
6424,2695,3612,22
6425,2695,3612,22
6426,2695,3612,22
6427,2692,3612,22
6428,2692,3612,22
6429,2692,3612,22
6430,2692,3612,22
6431,2691,3612,22
6432,2691,3612,22
6433,2691,3612,22
6434,2689,3612,22
6435,2689,3612,22
6436,2689,3612,22
6437,2687,3612,22
6438,2687,3612,22
6439,2686,3612,22
6440,2686,3612,22
6441,2686,3612,22
6442,2688,3612,22
6443,2688,3612,22
6444,2688,3612,22
6445,2646,3613,23
6446,2646,3613,23
6447,2646,3613,23
6448,2646,3613,23
6449,2646,3613,23
6450,2646,3613,23
6451,2685,3612,22
6452,2683,3612,22
6453,2682,3612,22
6454,2681,3612,22
6455,2681,3612,22
6456,2684,3612,22
6457,2679,3613,23
6458,2679,3613,23
6459,2678,3613,23
6460,2678,3613,23
6461,2678,3613,23
6462,2677,3613,23
6463,2677,3613,23
6464,2677,3613,23
6465,2677,3613,23
6466,2677,3613,23
6467,2676,3613,23
6468,2676,3613,23
6469,2676,3613,23
6470,2675,3613,23
6471,2674,3613,23
6472,2674,3613,23
6473,2674,3613,23
6474,2674,3613,23
6475,2674,3613,23
6476,2674,3613,23
6477,2670,3613,23
6478,2670,3613,23
6479,2670,3613,23
6480,2669,3613,23
6481,2669,3613,23
6482,2668,3613,23
6483,2579,3609,19
6484,2579,3609,19
6485,2579,3609,19
6486,2579,3609,19
6487,2663,3613,23
6488,2580,3609,19
6489,2580,3609,19
6490,2666,3613,23
6491,2666,3613,23
6492,2662,3613,23
6493,2662,3613,23
6494,2662,3613,23
6495,2660,3613,23
6496,2660,3613,23
6497,2656,3613,23
6498,2656,3613,23
6499,2656,3613,23
6500,2655,3613,23
6501,2655,3613,23
6502,2661,3613,23
6503,2661,3613,23
6504,2661,3613,23
6505,2657,3613,23
6506,2657,3613,23
6507,2658,3613,23
6508,2658,3613,23
6509,2652,3613,23
6510,2652,3613,23
6511,2653,3613,23
6512,2644,3613,23
6513,2648,3613,23
6514,2648,3613,23
6515,2641,3613,23
6516,2649,3613,23
6517,2638,3613,23
6518,2639,3613,23
6519,2639,3613,23
6520,2639,3613,23
6521,2696,3611,21
6522,2696,3611,21
6523,2696,3611,21
6524,2696,3611,21
6525,2699,3611,21
6526,2699,3611,21
6527,2772,3612,22
6528,2518,3612,22
6529,2745,3612,22
6530,2816,3612,22
6531,2816,3612,22
6532,2816,3612,22
6533,2755,3612,22
6534,2756,3612,22
6535,2764,3612,22
6536,2756,3612,22
6537,2744,3612,22
6538,2743,3612,22
6539,2757,3612,22
6540,2763,3612,22
6541,2815,3612,22
6542,2738,3612,22
6543,2738,3612,22
6544,2038,3612,22
6545,2737,3611,21
6546,2741,3612,22
6547,2736,3611,21
6548,2736,3611,21
6549,2734,3611,21
6550,2734,3611,21
6551,2734,3611,21
6552,2734,3611,21
6553,2733,3611,21
6554,2733,3611,21
6555,2724,3611,21
6556,2747,3611,21
6557,2747,3611,21
6558,2716,3611,21
6559,2716,3611,21
6560,2716,3611,21
6561,2716,3611,21
6562,2716,3611,21
6563,2714,3611,21
6564,2850,3611,21
6565,2799,3611,21
6566,2799,3611,21
6567,2717,3611,21
6568,2717,3611,21
6569,2826,3611,21
6570,2826,3611,21
6571,2718,3611,21
6572,2718,3611,21
6573,2719,3611,21
6574,2719,3611,21
6575,2720,3611,21
6576,2720,3611,21
6577,2720,3611,21
6578,2722,3611,21
6579,2722,3611,21
6580,2700,3611,21
6581,2721,3611,21
6582,2508,3610,20
6583,2707,3611,21
6584,2707,3611,21
6585,2723,3611,21
6586,2723,3611,21
6587,2723,3611,21
6588,2723,3611,21
6589,2732,3611,21
6590,2732,3611,21
6591,2706,3611,21
6592,2706,3611,21
6593,2706,3611,21
6594,2705,3611,21
6595,2705,3611,21
6596,2726,3611,21
6597,2726,3611,21
6598,2726,3611,21
6599,2726,3611,21
6600,2731,3611,21
6601,2731,3611,21
6602,2731,3611,21
6603,2748,3611,21
6604,2748,3611,21
6605,2748,3611,21
6606,2748,3611,21
6607,2750,3611,21
6608,2703,3611,21
6609,2749,3611,21
6610,2749,3611,21
6611,2730,3611,21
6612,2727,3611,21
6613,2727,3611,21
6614,2727,3611,21
6615,2704,3611,21
6616,2704,3611,21
6617,2728,3611,21
6618,2728,3611,21
6619,2728,3611,21
6620,2609,3609,19
6621,2636,3613,23
6622,2636,3613,23
6623,2636,3613,23
6624,2637,3613,23
6625,2634,3613,23
6626,2634,3613,23
6627,2634,3613,23
6628,2633,3613,23
6629,2633,3613,23
6630,2633,3613,23
6631,2633,3613,23
6632,2610,3609,19
6633,2610,3609,19
6634,2612,3609,19
6635,2612,3609,19
6636,2632,3613,23
6637,2632,3613,23
6638,2635,3613,23
6639,2635,3613,23
6640,2635,3613,23
6641,2630,3613,23
6642,2629,3613,23
6643,2812,3609,19
6644,2628,3613,23
6645,2628,3613,23
6646,2628,3613,23
6647,2631,3613,23
6648,2631,3613,23
6649,2623,3613,23
6650,2622,3613,23
6651,2622,3613,23
6652,2616,3609,19
6653,2813,3609,19
6654,2814,3609,19
6655,2621,3613,23
6656,2624,3613,23
6657,2624,3613,23
6658,2596,3613,23
6659,2595,3613,23
6660,2595,3613,23
6661,2595,3613,23
6662,2594,3613,23
6663,2594,3613,23
6664,2594,3613,23
6665,2591,3613,23
6666,2591,3613,23
6667,2590,3613,23
6668,2590,3613,23
6669,2586,3613,23
6670,2589,3613,23
6671,2583,3613,23
6672,2583,3613,23
6673,2577,3609,19
6674,2578,3609,19
6675,2578,3609,19
6676,2582,3613,23
6677,2587,3613,23
6678,2587,3613,23
6679,2587,3613,23
6680,2584,3613,23
6681,2584,3613,23
6682,2585,3613,23
6683,2577,3609,19
6684,2573,3609,19
6685,2574,3609,19
6686,2569,3609,19
6687,2571,3609,19
6688,2576,3609,19
6689,2534,3609,19
6690,2535,3609,19
6691,2537,3609,19
6692,2537,3609,19
6693,2537,3609,19
6694,2537,3609,19
6695,2537,3609,19
6696,2565,3609,19
6697,2565,3609,19
6698,2566,3609,19
6699,2567,3609,19
6700,2597,3609,19
6701,2597,3609,19
6702,2599,3609,19
6703,2599,3609,19
6704,2599,3609,19
6705,2599,3609,19
6706,2564,3609,19
6707,2564,3609,19
6708,2564,3609,19
6709,2547,3609,19
6710,2547,3609,19
6711,2545,3609,19
6712,2541,3609,19
6713,2512,3609,19
6714,2543,3609,19
6715,2546,3609,19
6716,2548,3609,19
6717,2549,3609,19
6718,2561,3609,19
6719,2561,3609,19
6720,2561,3609,19
6721,2561,3609,19
6722,2561,3609,19
6723,2562,3609,19
6724,2562,3609,19
6725,2563,3609,19
6726,2839,3609,19
6727,2839,3609,19
6728,2600,3609,19
6729,2600,3609,19
6730,2600,3609,19
6731,2601,3609,19
6732,2601,3609,19
6733,2602,3609,19
6734,2532,3609,19
6735,2560,3609,19
6736,2540,3613,23
6737,2558,3609,19
6738,2558,3609,19
6739,2558,3609,19
6740,2558,3609,19
6741,2556,3609,19
6742,2556,3609,19
6743,2556,3609,19
6744,2557,3609,19
6745,2557,3609,19
6746,2555,3609,19
6747,2554,3609,19
6748,2554,3609,19
6749,2552,3609,19
6750,2552,3609,19
6751,2552,3609,19
6752,2603,3609,19
6753,2603,3609,19
6754,2603,3609,19
6755,2606,3609,19
6756,2607,3609,19
6757,2607,3609,19
6758,2607,3609,19
6759,2607,3609,19
6760,2608,3609,19
6761,2608,3609,19
6762,2608,3609,19
6763,2608,3609,19
6764,2454,3609,19
6765,2454,3609,19
6766,2455,3609,19
6767,2455,3609,19
6768,2527,3609,19
6769,2527,3609,19
6770,2526,3609,19
6771,2519,3609,19
6772,2519,3609,19
6773,2519,3609,19
6774,2524,3609,19
6775,2524,3609,19
6776,2523,3609,19
6777,2523,3609,19
6778,2520,3609,19
6779,2520,3609,19
6780,2520,3609,19
6781,2517,3610,20
6782,2521,3610,20
6783,2521,3610,20
6784,2823,3609,19
6785,2823,3609,19
6786,2517,3610,20
6787,2516,3610,20
6788,2516,3610,20
6789,2516,3610,20
6790,2522,3610,20
6791,2522,3610,20
6792,2522,3610,20
6793,2522,3610,20
6794,2522,3610,20
6795,2514,3610,20
6796,2514,3610,20
6797,2514,3610,20
6798,2514,3610,20
6799,2515,3610,20
6800,2515,3610,20
6801,2515,3610,20
6802,2515,3610,20
6803,2513,3610,20
6804,2513,3610,20
6805,2513,3610,20
6806,2513,3610,20
6807,2513,3610,20
6808,2506,3610,20
6809,2506,3610,20
6810,2505,3610,20
6811,2811,3610,20
6812,2504,3610,20
6813,2504,3610,20
6814,2503,3610,20
6815,2501,3610,20
6816,2501,3610,20
6817,2500,3610,20
6818,2499,3610,20
6819,2499,3610,20
6820,2499,3610,20
6821,2483,3610,20
6822,2483,3610,20
6823,2483,3610,20
6824,2480,3610,20
6825,2483,3610,20
6826,2480,3610,20
6827,2480,3610,20
6828,2480,3610,20
6829,2479,3610,20
6830,2479,3610,20
6831,2478,3610,20
6832,2478,3610,20
6833,2788,3610,20
6834,2788,3610,20
6835,2788,3610,20
6836,2484,3610,20
6837,2484,3610,20
6838,2484,3610,20
6839,2485,3610,20
6840,2485,3610,20
6841,2486,3610,20
6842,2487,3610,20
6843,2489,3610,20
6844,2489,3610,20
6845,2489,3610,20
6846,2789,3610,20
6847,2791,3610,20
6848,2790,3610,20
6849,2790,3610,20
6850,2497,3610,20
6851,2494,3610,20
6852,2475,3610,20
6853,2474,3610,20
6854,2474,3610,20
6855,2474,3610,20
6856,2474,3610,20
6857,2474,3610,20
6858,2491,3610,20
6859,2490,3610,20
6860,2492,3610,20
6861,2492,3610,20
6862,2493,3610,20
6863,2493,3610,20
6864,2473,3610,20
6865,2473,3610,20
6866,2473,3610,20
6867,2472,3610,20
6868,2462,3610,20
6869,2462,3610,20
6870,2461,3610,20
6871,2461,3610,20
6872,2464,3610,20
6873,2460,3610,20
6874,2460,3610,20
6875,2460,3610,20
6876,2459,3609,19
6877,2459,3609,19
6878,2458,3609,19
6879,2469,3609,19
6880,2824,3609,19
6881,2824,3609,19
6882,2525,3609,19
6883,2525,3609,19
6884,2820,3609,19
6885,2787,3609,19
6886,2456,3609,19
6887,2466,3609,19
6888,2457,3609,19
6889,2467,3609,19
6890,2450,3609,19
6891,2451,3609,19
6892,2450,3609,19
6893,2451,3609,19
6894,2453,3609,19
6895,2449,3609,19
6896,2605,3609,19
6897,2672,3609,19
6898,2265,3605,15
6899,2265,3605,15
6900,2266,3605,15
6901,2273,3605,15
6902,2280,3609,19
6903,2841,3609,19
6904,2841,3609,19
6905,2216,3605,15
6906,2227,3605,15
6907,2277,3605,15
6908,2228,3605,15
6909,2272,3605,15
6910,2215,3605,15
6911,2215,3605,15
6912,2225,3605,15
6913,2224,3605,15
6914,2214,3605,15
6915,2210,3605,15
6916,2210,3605,15
6917,2210,3605,15
6918,2218,3605,15
6919,2218,3605,15
6920,2230,3605,15
6921,2220,3605,15
6922,2221,3605,15
6923,2270,3605,15
6924,2269,3605,15
6925,2268,3605,15
6926,2268,3605,15
6927,2267,3605,15
6928,2267,3605,15
6929,2262,3605,15
6930,2248,3605,15
6931,2246,3605,15
6932,2245,3605,15
6933,2245,3605,15
6934,2242,3605,15
6935,2243,3605,15
6936,2244,3605,15
6937,2231,3605,15
6938,2232,3605,15
6939,2207,3605,15
6940,2206,3605,15
6941,2240,3605,15
6942,2249,3605,15
6943,2249,3605,15
6944,2249,3605,15
6945,2249,3605,15
6946,2261,3605,15
6947,2261,3605,15
6948,2261,3605,15
6949,2247,3605,15
6950,2550,3609,19
6951,2259,3605,15
6952,2260,3605,15
6953,2260,3605,15
6954,2250,3605,15
6955,2250,3605,15
6956,2250,3605,15
6957,2250,3605,15
6958,2250,3605,15
6959,2257,3605,15
6960,2257,3605,15
6961,2257,3605,15
6962,2258,3605,15
6963,2258,3605,15
6964,2258,3605,15
6965,2258,3605,15
6966,2258,3605,15
6967,2253,3607,17
6968,2254,3607,17
6969,2254,3607,17
6970,2254,3607,17
6971,2251,3607,17
6972,2251,3607,17
6973,2251,3607,17
6974,2436,3608,18
6975,2436,3608,18
6976,2447,3608,18
6977,2447,3608,18
6978,2447,3608,18
6979,2447,3608,18
6980,2437,3608,18
6981,2437,3608,18
6982,2437,3608,18
6983,2441,3608,18
6984,2441,3608,18
6985,2441,3608,18
6986,2439,3608,18
6987,2439,3608,18
6988,2442,3608,18
6989,2440,3608,18
6990,2443,3608,18
6991,2443,3608,18
6992,2443,3608,18
6993,2444,3608,18
6994,2444,3608,18
6995,2444,3608,18
6996,2381,3608,18
6997,2381,3608,18
6998,2381,3608,18
6999,2381,3608,18
7000,2384,3608,18
7001,2384,3608,18
7002,2384,3608,18
7003,2384,3608,18
7004,2385,3608,18
7005,2382,3608,18
7006,2382,3608,18
7007,2382,3608,18
7008,2382,3608,18
7009,2383,3608,18
7010,2428,3608,18
7011,2428,3608,18
7012,2429,3608,18
7013,2429,3608,18
7014,2397,3608,18
7015,2430,3608,18
7016,2836,3608,18
7017,2836,3608,18
7018,2430,3608,18
7019,2430,3608,18
7020,2430,3608,18
7021,2426,3608,18
7022,2426,3608,18
7023,2425,3608,18
7024,2425,3608,18
7025,2424,3608,18
7026,2424,3608,18
7027,2423,3608,18
7028,2421,3608,18
7029,2432,3608,18
7030,2432,3608,18
7031,2434,3608,18
7032,2435,3608,18
7033,2434,3608,18
7034,2435,3608,18
7035,2174,3607,17
7036,2174,3607,17
7037,2174,3607,17
7038,2175,3607,17
7039,2175,3607,17
7040,2175,3607,17
7041,2175,3607,17
7042,2177,3607,17
7043,2169,3607,17
7044,2178,3605,15
7045,2847,3605,15
7046,2179,3605,15
7047,2170,3607,17
7048,2188,3605,15
7049,2188,3605,15
7050,2188,3605,15
7051,2187,3605,15
7052,2186,3605,15
7053,2186,3605,15
7054,2186,3605,15
7055,2203,3605,15
7056,2198,3605,15
