MAZ2010,TOTAL_HOUSEHOLDS,TOTAL_GQ
4110,151,0
4111,187,0
4112,0,0
4113,82,0
4114,157,3
4115,72,0
4116,284,4
4117,208,0
4118,152,0
4119,118,0
4120,129,0
4121,156,0
4122,140,0
4123,88,0
4124,0,0
4125,222,0
4126,154,3
4127,88,0
4128,108,0
4129,84,0
4130,94,0
4131,63,0
4132,133,0
4133,38,0
4134,10,0
4135,146,0
4136,156,0
4137,88,0
4138,104,0
4139,120,0
4140,144,0
4141,84,0
4142,152,0
4143,110,0
4144,195,11
4145,16,0
4146,118,0
4147,182,0
4148,164,0
4149,0,0
4150,120,0
4151,163,0
4152,89,0
4153,152,0
4154,162,3
4155,111,0
4156,113,0
4157,202,0
4158,153,0
4159,64,0
4160,141,0
4161,47,0
4162,100,2
4163,68,0
4164,14,0
4165,140,1
4166,127,0
4167,91,0
4168,179,0
4169,125,0
4170,113,0
4171,162,0
4172,134,0
4173,158,0
4174,73,0
4175,57,0
4176,82,0
4177,74,0
4178,82,0
4179,112,0
4180,75,0
4181,80,0
4182,106,0
4183,104,0
4184,19,0
4185,40,0
4186,101,0
4187,95,0
4188,112,0
4189,46,0
4190,260,0
4191,156,0
4192,68,0
4193,208,3
4194,52,3
4195,237,0
4196,297,0
4197,0,0
4198,280,0
4199,0,0
4200,337,0
4201,0,0
4202,493,0
4203,276,0
4204,80,0
4205,115,23
4206,112,0
4207,47,0
4208,113,0
4209,123,0
4210,271,0
4211,222,0
4212,0,0
4213,0,0
4214,0,0
4215,102,0
4216,83,0
4217,129,0
4218,170,0
4219,112,0
4220,163,0
4221,104,0
4222,100,4
4223,147,0
4224,71,0
4225,149,0
4226,127,0
4227,129,0
4228,59,0
4229,100,0
4230,44,0
4231,109,0
4232,102,0
4233,145,0
4234,125,0
4235,71,0
4236,84,0
4237,61,0
4238,21,0
4239,97,0
4240,92,0
4241,130,0
4242,89,0
4243,49,0
4244,0,0
4245,345,0
4246,72,0
4247,128,0
4248,92,0
4249,223,0
4250,120,0
4251,47,0
4252,50,0
4253,62,0
4254,37,0
4255,115,6
4256,231,0
4257,106,0
4258,58,0
4259,74,0
4260,484,0
4261,99,0
4262,30,0
4263,64,0
4264,122,0
4265,156,0
4266,126,0
4267,122,0
4268,0,0
4269,53,0
4270,162,2
4271,592,0
4272,134,0
4273,81,0
4274,105,0
4275,0,0
4276,0,0
4277,0,0
4278,316,0
4279,323,0
4280,328,0
4281,169,0
4282,373,0
4283,206,0
4284,255,0
4285,192,0
4286,143,0
4287,142,0
4288,137,0
4289,275,7
4290,0,0
4291,107,0
4292,148,6
4293,56,0
4294,135,0
4295,89,0
4296,86,0
4297,83,0
4298,204,0
4299,140,0
4300,101,0
4301,98,0
4302,136,0
4303,103,0
4304,306,0
4305,72,0
4306,109,0
4307,214,0
4308,166,2
4309,20,0
4310,0,0
4311,436,0
4312,117,0
4313,123,0
4314,20,0
4315,693,0
4316,153,16
4317,61,0
4318,61,0
4319,177,6
4320,137,0
4321,123,0
4322,194,0
4323,83,0
4324,164,6
4325,8,0
4326,145,157
4327,121,0
4328,71,0
4329,282,1
4330,0,0
4331,174,6
4332,174,6
4333,151,0
4334,85,0
4335,76,0
4336,109,0
4337,2,0
4338,96,3
4339,192,0
4340,256,0
4341,177,0
4342,97,0
4343,151,0
4344,121,0
4345,147,0
4346,105,0
4347,73,0
4348,145,0
4349,347,0
4350,113,5
4351,131,5
4352,79,0
4353,151,0
4354,286,0
4355,213,7
4356,148,0
4357,192,6
4358,125,7
4359,156,5
4360,119,6
4361,223,0
4362,117,0
4363,66,5
4364,147,0
4365,197,0
4366,218,0
4367,292,0
4368,218,0
4369,163,0
4370,112,0
4371,187,0
4372,199,4
4373,177,4
4374,70,0
4375,305,0
4376,123,0
4377,208,0
4378,202,5
4379,127,0
4380,159,0
4381,211,0
4382,174,0
4383,130,0
4384,154,0
4385,116,0
4386,116,0
4387,484,0
4388,259,0
4389,308,0
4390,143,0
4391,279,0
4392,87,0
4393,212,0
4394,87,0
4395,164,0
4396,0,0
4397,0,0
4398,0,0
4399,0,0
4400,104,0
4401,218,4
4402,185,0
4403,200,5
4404,142,0
4405,143,0
4406,129,0
4407,148,0
4408,180,15
4409,110,0
4410,131,3
4411,149,6
4412,199,8
4413,110,4
4414,130,0
4415,163,4
4416,152,0
4417,143,6
4418,117,0
4419,163,0
4420,161,0
4421,174,13
4422,138,0
4423,134,0
4424,97,6
4425,13,0
4426,200,0
4427,0,0
4428,42,1317
4429,0,0
4430,245,0
4431,277,0
4432,316,0
4433,295,0
4434,6,6
4435,122,0
4436,156,0
4437,331,0
4438,0,0
4439,167,0
4440,142,0
4441,0,0
4442,182,0
4443,0,0
4444,186,0
4445,132,0
4446,0,0
4447,0,0
4448,0,0
4449,222,0
4450,138,0
4451,97,0
4452,102,0
4453,182,0
4454,185,0
4455,0,0
4456,0,0
4457,459,0
4458,626,0
4459,0,0
4460,91,0
4461,135,0
4462,249,6
4463,75,0
4464,25,0
4465,97,0
4466,73,0
4467,103,0
4468,90,0
4469,0,0
4470,220,0
4471,195,0
4472,176,0
4473,174,0
4474,297,0
4475,195,0
4476,81,0
4477,135,7
4478,140,0
4479,194,5
4480,222,0
4481,482,0
4482,130,0
4483,38,0
4484,62,0
4485,81,0
4486,131,0
4487,101,0
4488,111,0
4489,92,7
4490,123,0
4491,156,0
4492,85,0
4493,178,0
4494,144,0
4495,100,0
4496,106,0
4497,58,0
4498,18,0
4499,61,0
4500,61,5
4501,403,0
4502,500,0
4503,325,0
4504,267,0
4505,220,0
4506,324,0
4507,232,0
4508,136,0
4509,185,0
4510,145,0
4511,169,0
4512,134,0
4513,181,0
4514,55,0
4515,116,8
4516,275,0
4517,163,5
4518,312,0
4519,387,0
4520,307,161
4521,147,0
4522,465,0
4523,218,0
4524,324,0
4525,113,0
4526,174,0
4527,54,0
4528,254,6
4529,72,0
4530,148,0
4531,199,0
4532,94,0
4533,87,0
4534,113,4
4535,829,0
4536,55,7
4537,75,0
4538,104,0
4539,123,0
4540,108,0
4541,78,0
4542,88,0
4543,157,0
4544,221,0
4545,74,0
4546,47,0
4547,30,0
4548,252,0
4549,115,6
4550,131,0
4551,402,0
4552,338,0
4553,196,0
4554,239,0
4555,136,0
4556,64,0
4557,259,0
4558,212,10
4559,121,0
4560,4,0
4561,0,0
4562,206,0
4563,179,0
4564,134,0
4565,127,0
4566,575,0
4567,323,0
4568,330,0
4569,105,4
4570,344,0
4571,0,0
4572,5,0
4573,40,0
4574,2,0
4575,62,0
4576,0,0
4577,422,0
4578,201,0
4579,43,6
4580,50,0
4581,309,0
4582,229,0
4583,412,0
4584,174,0
4585,132,0
4586,59,0
4587,40,0
4588,514,0
4589,284,0
4590,201,0
4591,238,0
4592,169,0
4593,84,8
4594,106,0
4595,122,2
4596,202,0
4597,92,6
4598,110,0
4599,107,6
4600,135,7
4601,142,6
4602,146,0
4603,154,16
4604,167,10
4605,277,0
4606,205,0
4607,152,0
4608,104,0
4609,67,0
4610,113,0
4611,158,78
4612,116,0
4613,111,0
4614,108,0
4615,0,0
4616,20,0
4617,0,0
4618,177,6
4619,106,0
4620,176,0
4621,175,0
4622,223,0
4623,87,0
4624,335,0
4625,0,0
4626,0,0
4627,40,0
4628,0,0
4629,0,0
4630,405,0
4631,59,0
4632,110,0
4633,180,0
4634,192,0
4635,160,0
4636,51,0
4637,152,0
4638,144,0
4639,107,0
4640,153,0
4641,66,0
4642,88,0
4643,172,0
4644,115,0
4645,135,0
4646,254,0
4647,151,0
4648,92,0
4649,104,12
4650,75,0
4651,145,0
4652,113,0
4653,127,0
4654,84,0
4655,136,0
4656,85,0
4657,126,0
4658,83,0
4659,84,0
4660,76,0
4661,30,0
4662,81,0
4663,151,0
4664,130,0
4665,76,0
4666,113,0
4667,179,7
4668,255,0
4669,151,5
4670,100,0
4671,173,6
4672,167,0
4673,109,0
4674,117,0
4675,121,0
4676,196,0
4677,169,0
4678,205,0
4679,131,6
4680,232,0
4681,139,0
4682,336,0
4683,230,0
4684,150,7
4685,143,0
4686,184,6
4687,248,0
4688,231,0
4689,178,0
4690,342,6
4691,197,0
4692,104,0
4693,187,0
4694,164,0
4695,121,0
4696,175,0
4697,137,8
4698,111,0
4699,154,0
4700,33,0
4701,94,0
4702,259,107
4703,264,0
4704,173,0
4705,24,0
4706,163,0
4707,169,0
4708,137,0
4709,234,0
4710,30,0
4711,155,0
4712,173,15
4713,213,13
4714,37,0
4715,2,0
4716,54,0
4717,23,0
4718,169,0
4719,0,0
4720,80,0
4721,58,0
4722,94,0
4723,58,0
4724,132,0
4725,65,0
4726,112,0
4727,129,0
4728,18,0
4729,94,12
4730,169,0
4731,33,0
4732,221,0
4733,297,0
4734,137,0
4735,73,0
4736,63,0
4737,24,0
4738,2,0
4739,62,119
4740,13,0
4741,61,0
4742,187,0
4743,44,0
4744,82,8
4745,29,0
4746,116,0
4747,45,0
4748,45,0
4749,7,0
4750,25,0
4751,19,0
4752,28,0
4753,18,0
4754,3,0
4755,31,0
4756,70,0
4757,71,0
4758,369,0
4759,150,0
4760,86,0
4761,142,0
4762,10,0
4763,92,0
4764,201,116
4765,33,0
4766,190,7
4767,21,0
4768,98,9
4769,238,0
4770,137,0
4771,165,0
4772,86,0
4773,0,0
4774,183,0
4775,0,0
4776,135,37
4777,239,0
4778,103,0
4779,0,0
4780,122,26
4781,114,0
4782,73,0
4783,214,0
4784,177,0
4785,183,0
4786,51,9
4787,92,0
4788,181,0
4789,94,0
4790,58,0
4791,241,12
4792,119,0
4793,140,0
4794,144,18
4795,0,0
4796,206,0
4797,97,0
4798,18,0
4799,377,0
4800,78,0
4801,119,0
4802,77,4
4803,70,5
4804,110,0
4805,200,0
4806,180,5
4807,154,4
4808,155,0
4809,128,0
4810,142,0
4811,144,0
4812,57,0
4813,128,5
4814,70,0
4815,84,0
4816,120,6
4817,310,158
4818,101,0
4819,75,7
4820,123,0
4821,245,0
4822,169,0
4823,140,0
4824,75,0
4825,77,3
4826,137,0
4827,217,116
4828,131,0
4829,100,0
4830,118,0
4831,75,0
4832,122,0
4833,112,3
4834,140,5
4835,310,0
4836,636,2
4837,590,0
4838,131,0
4839,573,0
4840,169,0
4841,0,0
4842,49,0
4843,0,0
4844,162,10
4845,153,0
4846,205,0
4847,153,4
4848,158,0
4849,70,0
4850,0,0
4851,3,3
4852,3,14
4853,48,0
4854,81,0
4855,0,0
4856,201,0
4857,120,0
4858,0,0
4859,39,18
4860,73,6
4861,199,0
4862,77,0
4863,154,6
4864,75,0
4865,177,0
4866,99,0
4867,200,43
4868,228,7
4869,97,0
4870,76,0
4871,78,0
4872,136,0
4873,161,3
4874,31,0
4875,205,53
4876,241,142
4877,93,0
4878,156,0
4879,134,0
4880,113,0
4881,147,0
4882,43,0
4883,172,0
4884,145,0
4885,285,0
4886,355,0
4887,162,0
4888,464,0
4889,167,0
4890,344,0
4891,0,0
4892,452,0
4893,229,0
4894,162,0
4895,107,0
4896,294,0
4897,198,0
4898,104,0
4899,98,0
4900,151,0
4901,481,0
4902,192,0
4903,128,0
4904,153,0
4905,319,0
4906,139,0
4907,166,7
4908,141,0
4909,153,0
4910,129,0
4911,106,0
4912,112,0
4913,126,0
4914,214,0
4915,190,0
4916,91,0
4917,139,8
4918,98,0
4919,179,1
4920,39,0
4921,137,6
4922,142,5
4923,127,0
4924,103,5
4925,108,0
4926,129,0
4927,107,0
4928,167,0
4929,0,0
4930,224,0
4931,149,0
4932,179,9
4933,106,4
4934,25,0
4935,0,0
4936,0,0
4937,72,0
4938,22,0
4939,65,0
4940,330,0
4941,313,0
4942,156,0
4943,319,0
4944,17,0
4945,500,0
4946,129,60
4947,280,0
4948,250,10
4949,188,0
4950,72,5
4951,197,0
4952,15,0
4953,0,0
4954,122,0
4955,436,6
4956,15,0
4957,0,0
4958,0,0
4959,0,0
4960,0,0
4961,0,0
4962,0,0
4963,58,0
4964,0,0
4965,0,0
4966,3,0
4967,0,0
4968,0,0
4969,0,0
4970,0,0
4971,0,0
4972,0,0
4973,0,0
4974,36,382
4975,34,410
4976,0,0
4977,367,0
4978,3,0
4979,0,0
4980,376,0
4981,95,0
4982,102,0
4983,234,0
4984,240,0
4985,203,0
4986,0,0
4987,63,0
4988,101,0
4989,34,0
4990,22,0
4991,165,0
4992,175,0
4993,228,0
4994,198,0
4995,193,0
4996,100,0
4997,174,0
4998,137,0
4999,114,0
5000,121,0
5001,16,0
5002,5,4
5003,314,3
5004,193,0
5005,35,0
5006,21,0
5007,69,0
5008,377,34
5009,50,11
5010,78,0
5011,438,0
5012,197,0
5013,210,0
5014,268,0
5015,201,0
5016,213,0
5017,334,0
5018,353,0
5019,140,0
5020,91,0
5021,203,5
5022,165,0
5023,166,7
5024,128,0
5025,78,0
5026,125,0
5027,48,0
5028,0,0
5029,7,0
5030,0,0
5031,212,0
5032,46,0
5033,0,0
5034,270,0
5035,473,0
5036,347,0
5037,183,0
5038,70,0
5039,155,0
5040,201,0
5041,112,0
5042,121,0
5043,187,0
5044,0,0
5045,135,0
5046,110,0
5047,377,0
5048,183,0
5049,207,0
5050,110,0
5051,0,0
5052,18,0
5053,310,0
5054,229,0
5055,173,0
5056,502,0
5057,244,0
5058,0,0
5059,108,0
5060,279,6
5061,115,0
5062,74,0
5063,484,0
5064,99,0
5065,555,141
5066,0,0
5067,219,0
5068,109,0
5069,96,0
5070,160,0
5071,137,0
5072,204,14
5073,98,0
5074,91,0
5075,164,5
5076,213,0
5077,203,0
5078,103,0
5079,141,0
5080,0,0
5081,161,6
5082,260,0
5083,172,5
5084,40,0
5085,311,0
5086,111,0
5087,292,0
5088,196,0
5089,204,0
5090,94,0
5091,627,0
5092,264,0
5093,135,0
5094,136,0
5095,193,0
5096,113,0
5097,51,0
5098,122,0
5099,173,6
5100,159,5
5101,119,0
5102,128,0
5103,107,3
5104,250,5
5105,48,0
5106,131,0
5107,184,0
5108,123,9
5109,0,0
5110,0,0
5111,95,0
5112,121,8
5113,169,0
5114,0,0
5115,120,0
5116,286,0
5117,88,0
5118,213,9
5119,72,0
5120,296,0
5121,0,0
5122,0,0
5123,545,0
5124,177,0
5125,311,0
5126,368,0
5127,268,34
5128,0,0
5129,711,0
5130,138,0
5131,98,0
5132,0,0
5133,410,0
5134,320,0
5135,93,0
5136,0,0
5137,398,0
5138,0,0
5139,0,0
5140,1,0
5141,1,0
5142,0,0
5143,0,0
5144,77,0
5145,0,0
5146,0,0
5147,0,0
5148,0,0
5149,0,0
5150,0,0
5151,0,0
5152,0,0
5153,0,0
5154,0,0
5155,1,0
5156,0,0
5157,0,0
5158,218,0
5159,0,0
5160,973,0
5161,0,0
5162,0,0
5163,223,0
5164,203,0
5165,121,0
5166,60,0
5167,249,0
5168,204,0
5169,95,0
5170,100,2
5171,260,0
5172,105,0
5173,958,0
5174,169,0
5175,265,134
5176,308,0
5177,110,0
5178,192,0
5179,0,0
5180,30,0
5181,408,0
5182,0,0
5183,226,0
5184,56,0
5185,653,0
5186,516,0
5187,0,0
5188,134,0
5189,166,5
5190,210,0
5191,182,0
5192,150,0
5193,690,0
5194,182,0
5195,204,0
5196,0,1
5197,43,1
5198,33,0
5199,1,0
5200,0,0
5201,0,0
5202,120,0
5203,12,0
5204,276,0
5205,307,0
5206,153,0
5207,3,0
5208,0,0
5209,191,0
5210,0,0
5211,0,0
5212,6,0
5213,81,0
5214,0,0
5215,271,665
5216,80,78
5217,0,0
5218,0,0
5219,30,0
5220,22,0
5221,0,0
5222,97,0
5223,106,0
5224,192,0
5225,272,18
5226,47,0
5227,136,0
5228,132,0
5229,200,0
5230,0,0
5231,176,0
5232,124,0
5233,171,0
5234,88,0
5235,132,0
5236,70,0
5237,148,0
5238,238,0
5239,163,0
5240,116,6
5241,3,0
5242,577,0
5243,276,5
5244,307,0
5245,119,0
5246,38,0
5247,216,0
5248,11,0
5249,0,0
5250,221,6
5251,29,0
5252,81,0
5253,149,0
5254,140,0
5255,6,0
5256,30,0
5257,137,0
5258,66,0
5259,21,0
5260,18,0
5261,164,0
5262,172,0
5263,113,0
5264,213,0
5265,164,0
5266,89,0
5267,49,0
5268,154,0
5269,136,0
5270,325,0
5271,220,5
5272,107,0
5273,115,0
5274,212,7
5275,206,124
5276,216,0
5277,124,0
5278,250,0
5279,158,0
5280,92,0
5281,0,0
5282,115,0
5283,23,0
5284,153,0
5285,122,0
5286,160,0
5287,359,0
5288,101,0
5289,119,0
5290,118,0
5291,23,0
5292,135,0
5293,164,7
5294,170,117
5295,180,0
5296,206,0
5297,165,0
5298,0,0
5299,276,0
5300,244,27
5301,52,0
5302,212,0
5303,260,0
5304,0,0
5305,189,0
5306,124,0
5307,163,7
5308,141,0
5309,17,161
5310,145,0
5311,22,0
5312,78,0
5313,68,230
5314,52,0
5315,57,0
5316,119,0
5317,87,0
5318,22,0
5319,118,0
5320,134,0
5321,149,0
5322,54,0
5323,121,7
5324,23,0
5325,53,0
5326,48,0
5327,150,0
5328,157,0
5329,105,6
5330,72,0
5331,4,0
5332,118,0
5333,63,0
5334,27,0
5335,24,0
5336,448,0
5337,430,0
5338,0,0
5339,0,0
5340,83,0
5341,0,0
5342,0,0
5343,39,278
5344,2,0
5345,1,0
5347,130,0
5348,0,0
5349,261,60
5350,1083,6
5351,308,0
5352,198,0
5353,0,0
5354,0,0
5355,660,0
5356,186,0
5357,519,9
5358,433,0
5359,0,0
5360,0,0
5361,156,0
5362,0,0
5363,0,0
5364,0,0
5365,177,0
5366,164,0
5367,369,0
5368,230,0
5369,185,0
5370,560,0
5371,7,0
5372,0,0
5373,106,0
5374,83,0
5375,0,0
5376,0,0
5377,62,0
5378,62,0
5379,34,0
5380,320,0
5381,0,0
5382,98,0
5383,278,0
5384,89,0
5385,0,0
5386,1420,0
5387,749,0
5388,839,0
5389,0,0
5390,400,0
5391,53,0
5392,0,15
5393,0,0
5394,0,0
5395,764,0
5396,337,0
5397,0,0
5398,30,0
5399,550,0
5400,454,0
5401,765,0
5402,0,0
5403,0,0
5404,0,0
5405,898,0
5406,75,0
5407,1086,0
5408,0,0
5409,927,0
5410,826,0
5411,2073,0
5412,671,0
5413,680,0
5414,406,0
5415,204,0
5416,0,0
5417,206,0
5418,502,7
5419,126,0
5420,23,0
5421,172,0
5422,212,0
5423,13,0
5424,299,11
5425,134,0
5426,544,0
5427,300,0
5428,717,0
5429,270,0
5430,235,6
5431,359,12
5432,592,0
5433,321,0
5434,308,0
5435,1667,0
5436,120,0
5437,398,0
5438,988,0
5439,185,0
5440,635,0
5441,270,0
5442,258,0
5443,207,6
5444,534,0
5445,174,4
5446,178,6
5447,512,105
5448,201,0
5449,1080,0
5450,203,0
5451,287,0
5452,299,3
5453,138,0
5454,422,0
5455,469,0
5456,155,0
5457,82,6
5458,0,0
5459,0,0
5460,104,0
5461,0,0
5462,0,0
5463,0,0
5464,318,0
5465,273,6
5466,168,0
5467,59,0
5468,0,0
5469,0,0
5470,0,0
5471,0,0
5472,290,0
5473,221,0
5474,144,0
5475,39,0
5476,350,3
5477,363,0
5478,1,0
5479,183,0
5480,172,0
5481,6,0
5482,0,0
5483,317,0
5484,203,0
5485,424,0
5486,429,0
5487,581,0
5488,116,0
5489,160,0
5490,504,1
5491,337,28
5492,146,0
5493,0,0
5494,190,0
5495,0,0
5496,0,0
5497,0,0
5498,378,0
5499,358,0
5500,0,0
5501,3,0
5502,1,0
5503,1,0
5504,267,72
5505,23,0
5506,197,0
5507,254,0
5508,215,87
5509,344,0
5510,200,0
5511,282,0
5512,348,68
5513,337,0
5514,277,0
5515,210,0
5516,0,0
5517,4,0
5518,330,56
5519,149,0
5520,160,0
5521,17,0
5522,0,0
5523,3,3
5524,398,0
5525,164,0
5526,447,0
5527,429,0
5528,86,0
5529,258,0
5530,377,1
5531,510,0
5532,415,12
5533,160,0
5534,357,0
5535,0,13
5536,218,0
5537,1,0
5538,158,44
5539,300,0
5540,552,0
5541,0,0
5542,311,0
5543,349,0
5544,284,0
5545,49,0
5546,225,0
5547,240,0
5548,144,0
5549,274,0
5550,175,0
5551,244,0
5552,192,0
5553,595,0
5554,124,0
5555,329,0
5556,282,0
5557,462,0
5558,383,5
5559,669,0
5560,320,0
5561,557,0
5562,576,0
5563,505,2
5564,210,0
5565,415,0
5566,385,0
5567,0,0
5568,0,0
5569,396,0
5570,292,126
5571,0,0
5572,573,0
5573,256,0
5574,265,0
5575,532,0
5576,0,0
5577,0,0
5578,873,0
5579,12,0
5580,228,0
5581,0,0
5582,266,0
5583,385,0
5584,254,0
5585,328,0
5586,580,0
5587,461,136
5588,531,224
5589,0,0
5590,0,0
5591,0,0
5592,198,0
5593,134,0
5594,191,0
5595,442,29
5596,718,0
5597,314,0
5598,0,0
5599,435,0
5600,43,0
5601,25,0
5602,118,8
5603,563,6
5604,1939,0
5605,2199,4
5606,177,0
5607,173,0
5608,466,0
5609,697,0
5610,565,0
5611,647,0
5612,1,0
5613,445,0
5614,274,0
5615,518,0
5616,266,0
5617,730,0
5618,616,0
5619,355,0
5620,22,0
5621,448,0
5622,306,0
5623,13,0
5624,202,0
5625,214,0
5626,247,0
5627,1389,0
5628,583,0
5629,406,0
5630,235,0
5631,325,0
5632,234,0
5633,1022,0
5634,1,0
5635,14,0
5636,247,4
5637,325,0
5638,218,0
5639,179,0
5640,59,0
5641,155,0
5642,210,0
5643,729,0
5644,450,0
5645,266,0
5646,1077,0
5647,389,0
5648,0,0
5649,423,0
5650,237,0
5651,408,0
5652,206,0
5653,373,0
5654,795,0
5655,619,0
5656,809,0
5657,232,6
5658,0,0
5659,623,6
5660,1013,0
5661,422,21
5662,73,0
5663,37,0
5664,87,0
5665,258,0
5666,357,0
5667,502,0
5668,301,2
5669,95,0
5670,232,0
5671,68,0
5672,146,89
5673,86,0
5674,35,24
5675,0,0
5676,0,0
5677,164,0
5678,0,0
5679,110,0
5680,139,0
5681,432,0
5682,0,0
5683,0,0
5684,37,0
5685,147,1
5686,0,0
5687,322,0
5688,0,0
5689,130,0
5690,0,1
5691,492,0
5692,0,0
5693,186,1
5694,0,0
5695,221,0
5696,9,0
5697,1,0
5698,0,0
5699,507,0
5700,0,0
5701,424,0
5702,380,0
5703,0,0
5704,488,143
5705,0,0
5706,129,0
5707,3,0
5708,235,0
5709,0,0
5710,807,38
5711,272,0
5712,370,0
5713,443,0
5714,700,0
5715,459,0
5716,359,82
5717,257,0
5718,320,0
5719,409,0
5720,1380,0
5721,239,0
5722,224,0
5723,192,0
5724,93,0
5725,231,0
5726,704,0
5727,267,0
5728,94,0
5729,147,0
5730,201,0
5731,254,4
5732,371,0
5733,257,0
5734,724,0
5735,205,0
5736,163,0
5737,127,0
5738,299,0
5739,410,0
5740,772,0
5741,677,0
5742,280,0
5743,954,0
5744,2,0
5745,441,64
5746,631,3
5747,491,0
5748,421,0
5749,489,0
5750,144,0
5751,218,0
5752,341,0
5753,368,0
5754,636,14
5755,162,0
5756,370,0
5757,579,0
5758,509,1
5759,172,10
5760,328,0
5761,326,29
5762,355,0
5763,371,0
5764,477,3
5765,379,0
5766,172,0
5767,0,0
5768,227,5
5769,0,0
5770,473,142
5771,290,0
5772,254,0
5773,254,0
5774,145,0
5775,293,0
5776,231,9
5777,4,18
5778,1,0
5779,344,0
5780,385,0
5781,257,0
5782,227,6
5783,0,4
5784,142,2
5785,144,0
5786,217,0
5787,269,0
5788,30,0
5789,190,0
5790,72,0
5791,308,89
5792,448,74
5793,207,0
5794,615,0
5795,32,0
5796,322,0
5797,33,0
5798,136,0
5799,0,0
5800,266,73
5801,343,0
5802,175,0
5803,115,0
5804,67,0
5805,417,0
5806,186,0
5807,157,0
5808,92,0
5809,146,107
5810,570,0
5811,31,2
5812,419,0
5813,90,2
5814,852,0
5815,164,58
5816,62,0
5817,407,0
5818,57,0
5819,78,122
5820,51,0
5821,24,0
5822,8,0
5823,235,0
5824,152,0
5825,15,0
5826,20,0
5827,66,0
5828,253,0
5829,10,3
5830,215,0
5831,386,0
5832,361,0
5833,139,0
5834,287,0
5835,315,0
5836,241,11
5837,162,0
5838,73,0
5839,134,0
5840,188,0
5841,227,0
5842,185,0
5843,272,0
5844,333,30
5845,164,0
5846,70,0
5847,287,0
5848,199,0
5849,142,0
5850,154,8
5851,0,0
5852,0,0
5853,0,0
5854,342,0
5855,1,0
5856,230,0
5857,60,0
5858,64,0
5859,0,0
5860,90,0
5861,0,0
5862,294,0
5863,26,0
5864,7,0
5865,0,0
5866,752,0
5867,255,0
5868,302,0
5869,751,0
5870,227,0
5871,4,0
5872,1027,0
5873,161,0
5874,704,0
5875,833,0
5876,1123,0
5877,194,25
5878,248,0
5879,1507,0
5880,530,0
5881,398,0
5882,590,0
5883,446,0
5884,152,0
5885,211,0
5886,170,0
5887,323,0
5888,224,0
5889,39,0
5890,240,0
5891,255,0
5892,25,0
5893,475,0
5894,596,12
5895,0,0
5896,74,0
5897,239,5
5898,330,0
5899,433,91
5900,655,116
5901,259,4
5902,413,158
5903,60,0
5904,2473,6
5905,1054,0
5906,947,0
5907,545,0
5908,532,0
5909,288,0
5910,558,0
5911,759,6
5912,232,0
5913,161,0
5914,7,0
5915,161,0
5916,565,0
5917,426,0
5918,773,221
5919,1106,220
5920,410,0
5921,507,0
5922,293,0
5923,139,0
5924,354,0
5925,498,0
5926,937,0
5927,200,0
5928,0,0
5929,213,0
5930,80,0
5931,11,0
5932,430,0
5933,330,0
5934,675,0
5935,389,0
5936,0,0
5937,243,0
5938,257,0
5939,0,0
5940,737,0
5941,3,0
5942,1,0
5943,0,0
5944,0,0
5945,861,0
5946,266,0
5947,146,0
5948,15,0
5949,261,0
5950,956,0
5951,492,0
5952,414,0
5953,822,36
5954,501,0
5955,167,0
5956,149,8
5957,70,0
5958,235,0
5959,285,843
5960,882,0
5961,167,39
5962,201,0
5963,0,0
5964,455,0
5965,104,0
5966,1249,0
5967,86,0
5968,584,0
5969,244,0
5970,0,0
5971,0,0
5972,419,0
5973,234,0
5974,0,0
5975,74,0
5976,192,0
5977,243,0
5978,298,0
5979,0,0
5980,28,6
5981,198,0
5982,201,0
5983,361,0
5984,876,0
5985,618,0
5986,762,0
5987,0,0
5988,13,0
5990,222,0
5991,0,0
5992,177,0
5993,0,0
5994,129,0
5995,126,134
5996,268,0
5997,456,169
5998,14,2
5999,372,0
6000,0,0
6001,179,0
6002,152,0
6003,318,79
6004,0,0
6005,259,0
6006,112,0
6007,163,13
6008,547,0
6009,177,0
6010,811,0
6011,383,0
6012,269,0
6013,0,0
6014,371,0
6015,190,0
6016,328,0
6017,274,0
6018,352,189
6019,389,0
6020,451,63
6021,0,0
6022,327,0
6023,231,76
6024,310,0
6025,549,0
6026,248,0
6027,35,0
6028,180,0
6029,0,4
6030,219,0
6031,164,10
6032,290,0
6033,239,0
6034,238,0
6035,230,0
6036,214,0
6037,255,6
6038,695,0
6039,178,5
6040,44,0
6041,297,0
6042,241,0
6043,337,0
6044,173,0
6045,178,0
6046,607,0
6047,288,0
6048,208,5
6049,262,0
6050,191,11
6051,338,0
6052,221,0
6053,347,0
6054,274,0
6055,231,0
6056,1044,0
6057,195,0
6058,157,0
6059,243,0
6060,208,0
6061,261,0
6062,163,5
6063,66,0
6064,300,5
6065,154,0
6066,216,2
6067,531,0
6068,276,0
6069,0,0
6070,179,0
6071,23,0
6072,76,0
6073,435,31
6074,407,0
6075,354,0
6076,331,0
6077,2,0
6078,316,1
6079,405,0
6080,0,0
6081,13,0
6082,349,10
6083,204,0
6084,0,0
6085,0,0
6086,46,0
6087,245,0
6088,230,10
6089,84,0
6090,625,0
6091,497,258
6092,396,0
6093,1654,0
6094,532,0
6095,193,0
6096,479,0
6097,365,0
6098,615,0
6099,215,0
6100,213,0
6101,58,0
6102,454,0
