mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres,geoSRate,geoSRateNm
10160,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,964461,840087,3,0,0,0,1,1
10161,1347,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,0,0,0,0,6,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,964294,839581,4,12,0,0,1,1
10162,1347,46,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,7,1,1,1,1,963896,839311,10,0,0,0,1,1
10163,1347,50,125,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,1,1,1,1,963879,839972,9,0,0,0,1,1
10164,1349,228,530,0,0,5,0,0,0,0,0,0,0,0,1,5,37,0,0,0,3,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,965065,836873,46,0,0,0,1,1
10165,1348,34,73,0,0,55,0,0,0,0,0,4,0,12,0,36,5,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,140,0,0,0,0,7,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,1,1,1,963929,836910,23,0,0,0,1,1
10166,375,97,219,0,0,4,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,965561,835549,19,0,0,0,1,1
10167,375,93,216,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,1,1,1,964923,835567,19,0,0,0,1,1
10168,375,22,51,0,0,0,0,0,0,0,0,3,0,19,0,27,4,0,0,0,0,35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,1,1,1,964440,835575,10,0,0,0,1,1
10169,315,139,429,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,1,1,1,963097,835609,26,0,0,0,1,1
10170,315,86,254,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,1,1,1,962203,835631,28,0,0,0,1,1
10171,314,150,430,0,0,4,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,1,1,1,962658,836933,53,0,0,0,1,1
10172,314,92,296,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,64,0,0,0,0,3,21,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,1,1,961073,837214,55,0,0,0,1,1
10173,314,98,272,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1,1,961022,838554,36,0,0,0,1,1
10174,314,428,1031,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,159,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,960997,840273,103,0,0,0,1,1
10175,314,226,677,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,962670,838337,61,0,0,0,1,1
10176,314,0,0,0,0,52,0,0,0,0,0,63,0,13,17,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,1,963056,840807,21,0,0,0,1,1
10177,314,55,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,963367,839656,14,0,0,0,1,1
10178,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,962156,840700,9,0,0,0,1,1
10179,259,66,179,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,967099,844496,42,0,0,0,1,1
10180,259,87,226,0,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,1,967142,843616,65,0,0,0,1,1
10181,259,84,208,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,966389,841549,26,0,0,0,1,1
10182,259,123,296,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,966398,842544,33,0,0,0,1,1
10183,262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,9,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,1,964575,842875,5,0,0,0,1,1
10184,262,94,237,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,1,1,965234,842727,26,0,0,0,1,1
10185,262,79,185,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,1,1,1,965142,841644,28,0,0,0,1,1
10186,262,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,1,1,1,964558,842065,5,46,0,0,1,1
10187,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,1,1,964017,841427,9,0,0,0,1,1
10188,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,964063,843170,8,0,0,0,1,1
10189,262,34,94,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,38,4,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,1,1,1,964399,844157,5,46,0,0,1,1
10190,262,0,0,0,0,42,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,1,963748,844170,7,0,0,0,1,1
10191,262,84,216,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,1,964084,844163,17,0,0,0,1,1
10192,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,1,1,1,964605,844125,10,0,0,0,1,1
10193,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,1,1,965249,843528,13,0,0,0,1,1
10194,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,80,0,0,0,603,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,1,1,1,965265,844009,10,0,0,0,1,1
10195,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,208,0,0,0,0,1861,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,960735,844549,41,0,0,0,1,1
10196,264,0,0,0,0,50,0,0,0,0,0,26,0,9,0,13,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,1,1,963552,843967,9,0,0,0,1,1
10197,264,86,240,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,1,1,1,962689,844695,20,0,0,0,1,1
10198,265,91,264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,1,1,1,961013,846045,88,0,0,0,1,1
10199,265,68,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,960902,847523,15,0,0,0,1,1
10200,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,1,1,1,961500,847817,7,0,0,0,1,1
10201,265,63,194,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,960727,848334,17,0,0,0,1,1
10202,265,52,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1,1,961502,848388,16,0,0,0,1,1
10203,266,6,35,0,0,21,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,1,1,1,963532,845352,5,0,0,0,1,1
10204,266,122,328,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,1,1,1,962650,845381,28,0,0,0,1,1
10205,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,1,1,962219,847408,8,0,0,0,1,1
10206,266,78,207,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,962207,846489,21,0,0,0,1,1
10207,266,0,0,0,0,126,0,0,0,0,0,27,0,5,4,33,22,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,1,1,1,963532,846438,10,0,0,0,1,1
10208,266,39,130,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,1,1,1,962662,848629,11,0,0,0,1,1
10209,266,0,0,0,0,42,0,0,0,0,0,17,0,0,47,13,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,1,1,1,963555,847896,11,0,0,0,1,1
10210,266,130,337,0,0,0,0,0,0,0,0,0,0,0,13,2,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,1,1,1,962658,848056,28,0,0,0,1,1
10211,1297,60,153,0,0,23,0,0,0,0,0,9,0,0,0,8,6,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,60,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,9,1,1,1,1,964085,845337,15,0,0,0,1,1
10212,1297,158,396,0,0,1,0,0,0,0,0,0,0,4,0,16,11,0,0,0,10,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,1,1,1,964108,846427,26,0,0,0,1,1
10213,1297,67,163,0,0,1,0,0,0,0,0,15,0,0,0,0,26,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,965167,845309,25,0,0,0,1,1
10214,1296,103,253,0,0,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,967065,845347,56,0,0,0,1,1
10215,261,134,325,0,0,1,0,0,0,0,0,53,0,0,0,40,40,0,0,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,1,1,1,965197,849206,37,0,0,0,1,1
10216,261,157,368,0,0,4,0,0,0,0,0,3,0,0,0,19,62,0,0,5,0,25,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,11,1,1,1,1,964145,847771,26,13,0,0,1,1
10217,261,154,425,0,0,69,0,0,0,0,0,10,0,37,0,27,9,0,0,0,8,40,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,1,1,1,964208,849206,33,0,0,0,1,1
10218,260,83,217,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,1,1,1,966755,849261,66,0,0,0,1,1
10219,246,77,156,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,1,1,1,966652,850492,48,0,0,0,1,1
10220,246,75,143,0,0,1,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,13,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,1,1,1,965918,851786,18,0,0,0,1,1
10221,1295,66,129,0,0,0,0,0,0,0,0,7,0,0,0,6,15,0,0,0,0,5,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,1,1,1,965202,850514,23,28,0,0,1,1
10222,1295,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,63,0,0,0,0,0,316,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,1,1,1,965217,851362,12,0,0,0,1,1
10223,1295,80,172,0,4,0,0,0,0,0,0,0,0,0,6,5,28,0,0,0,28,25,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,1,1,1,965223,852049,14,0,0,0,1,1
10224,1295,0,0,0,0,52,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,1,1,1,963913,851905,6,0,0,0,1,1
10225,1295,57,119,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,18,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,1,1,1,964422,852101,13,14,0,0,1,1
10226,267,135,369,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,1,1,1,962355,849543,23,0,0,0,1,1
10227,267,138,387,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,1,1,1,962451,851029,23,0,0,0,1,1
10228,267,71,207,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,1,1,1,963063,849202,15,0,0,0,1,1
10229,267,0,0,0,62,42,0,0,0,0,0,48,0,48,0,23,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,1,1,1,963588,849263,8,0,0,0,1,1
10230,267,0,0,0,0,5,0,0,0,0,0,0,0,0,0,43,39,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,1,1,1,962519,852137,11,0,0,0,1,1
10231,267,114,306,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,1,1,1,963096,850177,18,0,0,0,1,1
10232,267,0,0,0,0,129,0,0,0,0,0,48,0,0,2,0,32,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,1,1,1,963611,851844,9,0,0,0,1,1
10233,267,7,43,0,0,175,0,0,0,0,0,27,0,3,6,14,56,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,1,1,1,963585,850567,10,0,0,0,1,1
10234,268,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,1,1,960046,849695,48,0,0,0,1,1
10235,268,135,397,0,0,0,0,0,0,0,0,5,0,0,0,5,27,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,1,1,1,961830,851810,21,0,0,0,1,1
10236,268,141,385,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,961313,849326,33,0,0,0,1,1
10237,268,180,511,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,1,1,1,961427,850457,38,0,0,0,1,1
10238,920,159,313,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,1,1,1,966024,853407,20,0,0,0,1,1
10239,920,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,1,966985,854172,22,0,0,0,1,1
10240,920,95,203,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,1,1,1,966063,854341,21,0,0,0,1,1
10241,920,70,143,0,0,4,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,1,1,1,965990,852668,9,0,0,0,1,1
10242,919,87,168,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,1,1,1,965227,852778,12,0,0,0,1,1
10243,919,54,118,0,2,12,0,0,0,0,0,113,0,11,0,17,2,0,0,0,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,1,1,1,964325,852766,15,0,0,0,1,1
10244,919,62,129,0,0,8,0,0,0,0,0,0,0,5,0,30,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,1,1,1,964405,853406,14,0,0,0,1,1
