MAZ2010,TOTAL_HOUSEHOLDS,TOTAL_GQ
6100,206,0
6101,53,0
6102,451,0
6103,893,0
6104,295,6
6105,353,0
6106,266,0
6107,177,0
6108,0,0
6109,189,0
6110,411,12
6111,283,0
6112,0,0
6113,393,0
6114,444,0
6115,243,0
6116,255,0
6117,306,0
6118,68,0
6119,161,0
6120,824,0
6121,201,0
6122,0,0
6123,302,0
6124,181,0
6125,449,619
6126,168,0
6127,60,0
6128,0,0
6129,397,0
6130,209,0
6131,220,0
6132,241,0
6133,121,0
6134,422,138
6135,211,0
6136,397,58
6137,470,0
6138,271,0
6139,284,0
6140,305,0
6141,592,0
6142,378,0
6143,218,0
6144,7,0
6145,310,0
6146,281,0
6147,203,7
6148,439,0
6149,170,0
6150,252,0
6151,38,0
6152,232,0
6153,211,0
6154,174,0
6155,175,0
6156,46,0
6157,28,0
6158,223,0
6159,136,0
6160,4,0
6161,217,0
6162,204,0
6163,463,0
6164,306,2
6165,209,0
6166,599,0
6167,297,0
6168,417,0
6169,398,0
6170,314,0
6171,252,0
6172,461,0
6173,373,0
6174,160,0
6175,174,0
6176,508,0
6177,446,8
6178,259,0
6179,312,0
6180,76,0
6181,175,0
6182,186,0
6183,383,0
6184,248,0
6185,187,0
6186,153,0
6187,148,0
6188,412,0
6189,61,0
6190,930,0
6191,768,0
6192,159,0
6193,499,0
6194,883,0
6195,159,0
6196,345,0
6197,352,0
6198,700,0
6199,792,0
6200,228,0
6201,397,0
6202,157,0
6203,345,0
6204,88,0
6205,548,0
6206,924,0
6207,652,0
6208,856,0
6209,881,0
6210,260,0
6211,0,0
6212,0,0
6213,8,0
6214,348,0
6215,145,0
6216,785,0
6217,159,0
6218,400,0
6219,608,0
6220,336,0
6221,514,0
6222,318,5
6223,303,0
6224,234,0
6225,138,0
6226,216,0
6227,142,0
6228,274,0
6229,407,8
6230,889,0
6231,277,0
6232,428,0
6233,0,0
6234,0,0
6235,569,0
6236,827,0
6237,498,0
6238,362,0
6239,649,0
6240,340,0
6241,0,0
6242,0,0
6243,0,0
6244,341,0
6245,346,0
6246,360,0
6247,476,0
6248,165,0
6249,425,0
6250,388,0
6251,328,0
6252,373,0
6253,536,0
6254,261,0
6255,224,0
6256,174,6
6257,390,0
6258,290,0
6259,453,0
6260,390,0
6261,767,0
6262,549,0
6263,471,0
6264,380,0
6265,319,0
6266,215,45
6267,279,0
6268,252,0
6269,645,1
6270,273,0
6271,264,0
6272,0,0
6273,311,0
6274,457,0
6275,0,0
6276,162,0
6277,490,0
6278,374,0
6279,312,0
6280,350,0
6281,70,0
6282,308,0
6283,402,0
6284,423,0
6285,179,0
6286,219,0
6287,394,0
6288,257,0
6289,425,0
6290,582,0
6291,237,0
6292,223,0
6293,8,8
6294,0,0
6295,443,0
6296,372,0
6297,326,0
6298,367,0
6299,644,0
6300,306,6
6301,210,0
6302,348,0
6303,552,0
6304,680,0
6305,420,0
6306,633,0
6307,339,0
6308,307,0
6309,968,0
6310,470,0
6311,342,6
6312,899,200
6313,473,2
6314,155,0
6315,64,0
6316,359,90
6317,207,10
6318,228,0
6319,185,0
6320,557,0
6321,311,0
6322,665,0
6323,324,0
6324,346,0
6325,444,0
6326,452,6
6327,172,0
6328,209,0
6329,90,0
6330,219,0
6331,183,0
6332,258,0
6333,327,0
6334,912,0
6335,274,0
6336,207,7
6337,264,0
6338,257,0
6339,309,0
6340,354,0
6341,1617,0
6342,343,0
6343,290,0
6344,206,0
6345,766,0
6346,344,6
6347,432,0
6348,240,6
6349,366,5
6350,203,0
6351,328,31
6352,11,0
6353,154,0
6354,0,0
6355,155,0
6356,873,0
6357,174,0
6358,175,0
6359,165,0
6360,434,0
6361,538,0
6362,781,0
6363,795,0
6364,452,0
6365,354,0
6366,474,0
6367,752,0
6368,246,0
6369,296,0
6370,134,0
6371,593,0
6372,0,0
6373,0,0
6374,425,0
6375,567,0
6376,933,0
6377,666,0
6378,788,0
6379,471,0
6380,0,0
6381,0,0
6382,0,0
6383,0,0
6384,383,0
6385,339,0
6386,770,0
6387,245,0
6388,456,0
6389,285,0
6390,294,0
6391,421,0
6392,1034,4
6393,202,0
6394,542,0
6395,1104,0
6396,549,0
6397,228,0
6398,254,0
6399,332,4
6400,328,0
6401,312,0
6402,205,3
6403,205,0
6404,220,0
6405,337,0
6406,241,0
6407,154,0
6408,0,0
6409,162,0
6410,133,0
6411,345,6
6412,81,0
6413,255,0
6414,222,5
6415,181,0
6416,42,0
6417,0,0
6418,230,0
6419,197,0
6420,241,2
6421,228,0
6422,225,4
6423,665,0
6424,230,0
6425,329,7
6426,283,0
6427,144,0
6428,148,0
6429,254,0
6430,266,0
6431,192,0
6432,475,0
6433,812,82
6434,223,0
6435,299,9
6436,298,0
6437,238,0
6438,305,0
6439,154,0
6440,254,0
6441,332,0
6442,264,11
6443,232,0
6444,221,0
6445,409,37
6446,557,214
6447,363,0
6448,781,0
6449,0,0
6450,611,0
6451,187,0
6452,248,0
6453,0,0
6454,473,0
6455,364,0
6456,227,0
6457,169,0
6458,521,0
6459,283,77
6460,214,0
6461,413,0
6462,177,3
6463,234,0
6464,212,0
6465,334,0
6466,329,0
6467,186,0
6468,272,10
6469,238,0
6470,146,0
6471,325,1
6472,483,0
6473,297,0
6474,665,0
6475,423,0
6476,448,0
6477,377,0
6478,1243,0
6479,85,0
6480,790,0
6481,667,0
6482,1369,0
6483,797,0
6484,622,0
6485,667,0
6486,844,0
6487,292,0
6488,292,0
6489,133,0
6490,1279,0
6491,1807,0
6492,142,0
6493,273,0
6494,153,0
6495,288,0
6496,356,0
6497,176,2
6498,164,0
6499,245,0
6500,200,0
6501,288,7
6502,156,0
6503,172,0
6504,102,0
6505,136,0
6506,338,25
6507,405,1
6508,275,0
6509,326,0
6510,574,0
6511,335,0
6512,80,0
6513,212,11
6514,735,0
6515,172,0
6516,333,0
6517,203,0
6518,218,0
6519,265,5
6520,228,0
6521,223,0
6522,206,7
6523,316,0
6524,242,0
6525,239,0
6526,257,4
6527,315,5
6528,745,0
6529,438,0
6530,209,0
6531,449,0
6532,327,0
6533,94,0
6534,26,0
6535,839,4
6536,488,0
6537,66,0
6538,0,0
6539,515,1
6540,362,0
6541,460,0
6542,636,0
6543,383,0
6544,918,0
6545,592,0
6546,466,0
6547,696,0
6548,275,0
6549,1533,0
6550,1260,0
6551,1247,0
6552,1114,0
6553,200,0
6554,1836,0
6555,0,0
6556,517,0
6557,1377,0
6558,362,0
6559,424,0
6560,239,0
6561,74,0
6562,249,0
6563,32,0
6564,130,0
6565,374,0
6566,484,0
6567,342,0
6568,434,0
6569,350,0
6570,415,0
6571,457,0
6572,907,0
6573,351,0
6574,539,0
6575,691,0
6576,382,0
6577,370,0
6578,1111,0
6579,277,0
6580,468,0
6581,0,0
6582,54,0
6583,118,0
6584,407,0
6585,551,0
6586,308,0
6587,463,0
6588,761,0
6589,532,0
6590,464,0
6591,323,6
6592,382,0
6593,728,0
6594,689,0
6595,767,0
6596,421,0
6597,401,0
6598,300,4
6599,198,0
6600,197,0
6601,527,4
6602,289,0
6603,571,0
6604,741,0
6605,464,6
6606,634,0
6607,351,102
6608,124,236
6609,461,0
6610,466,0
6611,260,0
6612,237,0
6613,334,3
6614,305,3
6615,201,7
6616,210,0
6617,346,5
6618,231,0
6619,236,0
6620,447,0
6621,186,0
6622,144,0
6623,140,0
6624,271,0
6625,189,0
6626,158,3
6627,175,0
6628,215,0
6629,365,0
6630,204,0
6631,308,0
6632,162,0
6633,331,0
6634,168,0
6635,165,0
6636,197,0
6637,166,5
6638,217,0
6639,195,0
6640,325,0
6641,295,0
6642,322,0
6643,330,0
6644,168,0
6645,201,0
6646,221,0
6647,229,2
6648,175,0
6649,261,0
6650,186,0
6651,267,0
6652,208,0
6653,353,0
6654,80,0
6655,238,90
6656,194,0
6657,276,0
6658,499,18
6659,328,0
6660,300,0
6661,379,0
6662,262,0
6663,323,7
6664,252,0
6665,190,0
6666,404,0
6667,260,3
6668,348,0
6669,253,0
6670,498,0
6671,176,0
6672,167,0
6673,318,0
6674,24,0
6675,40,0
6676,597,0
6677,265,0
6678,300,0
6679,228,0
6680,378,0
6681,211,0
6682,212,29
6683,0,0
6684,31,1
6685,44,0
6686,0,21
6687,0,0
6688,449,0
6689,400,0
6690,105,1
6691,338,0
6692,466,0
6693,659,2
6694,527,0
6695,613,0
6696,648,34
6697,72,0
6698,0,0
6699,0,0
6700,200,0
6701,296,0
6702,131,0
6703,0,0
6704,408,0
6705,595,0
6706,259,0
6707,185,0
6708,234,0
6709,0,0
6710,205,0
6711,0,0
6712,0,0
6713,2,0
6714,0,0
6715,186,0
6716,0,0
6717,0,0
6718,280,0
6719,710,0
6720,186,0
6721,235,0
6722,158,0
6723,207,0
6724,283,0
6725,324,0
6726,97,0
6727,135,0
6728,192,0
6729,173,0
6730,527,0
6731,190,0
6732,269,0
6733,338,0
6734,0,0
6735,440,0
6736,0,0
6737,195,0
6738,192,7
6739,553,40
6740,228,0
6741,246,0
6742,282,0
6743,388,0
6744,182,0
6745,247,0
6746,0,0
6747,0,0
6748,0,0
6749,0,0
6750,0,0
6751,0,0
6752,102,0
6753,135,0
6754,192,0
6755,15,0
6756,289,0
6757,110,0
6758,243,0
6759,241,0
6760,152,0
6761,331,4
6762,254,4
6763,134,0
6764,0,0
6765,39,0
6766,62,0
6767,115,0
6768,60,38
6769,99,0
6770,155,0
6771,214,0
6772,579,8
6773,653,2
6774,125,0
6775,726,0
6776,51,0
6777,13,0
6778,6,0
6779,0,0
6780,0,0
6781,272,0
6782,70,0
6783,16,0
6784,154,0
6785,195,0
6786,340,0
6787,452,0
6788,537,0
6789,287,0
6790,315,0
6791,254,0
6792,343,0
6793,296,0
6794,126,0
6795,235,0
6796,288,0
6797,420,0
6798,457,0
6799,202,0
6800,361,5
6801,165,0
6802,285,22
6803,255,0
6804,555,0
6805,545,0
6806,424,0
6807,250,0
6808,69,11
6809,322,0
6810,49,0
6811,74,0
6812,61,0
6813,309,0
6814,187,0
6815,149,0
6816,108,0
6817,51,0
6818,0,0
6819,488,731
6820,158,9
6821,994,0
6822,21,0
6823,0,0
6824,927,0
6825,0,0
6826,1041,0
6827,439,0
6828,614,0
6829,1057,0
6830,224,0
6831,939,0
6832,436,0
6833,516,0
6834,339,0
6835,488,0
6836,381,0
6837,327,0
6838,702,0
6839,359,0
6840,188,0
6841,178,0
6842,41,0
6843,401,0
6844,240,0
6845,431,0
6846,0,0
6847,0,0
6848,168,0
6849,94,0
6850,966,0
6851,259,0
6852,731,0
6853,516,0
6854,976,0
6855,525,0
6856,225,0
6857,218,0
6858,304,20
6859,102,0
6860,114,0
6861,148,0
6862,351,0
6863,169,0
6864,676,0
6865,414,0
6866,312,0
6867,214,0
6868,277,0
6869,653,0
6870,478,0
6871,335,6
6872,173,0
6873,701,0
6874,1512,0
6875,500,0
6876,263,0
6877,473,0
6878,430,0
6879,306,0
6880,150,0
6881,267,328
6882,642,0
6883,620,0
6884,139,0
6885,36,0
6886,0,0
6887,528,0
6888,228,0
6889,0,0
6890,684,0
6891,988,0
6892,14,0
6893,117,0
6894,0,0
6895,0,0
6896,2,0
6897,0,0
6898,116,0
6899,234,0
6900,279,0
6901,17,0
6902,0,0
6903,0,0
6904,0,0
6905,874,4
6906,2,0
6907,97,0
6908,93,0
6909,168,0
6910,25,0
6911,79,0
6912,318,3
6913,147,0
6914,0,0
6915,162,0
6916,294,1
6917,412,0
6918,106,0
6919,468,0
6920,252,0
6921,44,0
6922,10,0
6923,0,0
6924,103,14
6925,300,9
6926,240,0
6927,553,0
6928,223,0
6929,326,0
6930,189,0
6931,435,0
6932,523,0
6933,482,0
6934,273,0
6935,107,0
6936,40,43
6937,85,0
6938,65,1291
6939,138,0
6940,294,0
6941,421,11
6942,170,0
6943,220,0
6944,301,0
6945,184,0
6946,134,0
6947,235,0
6948,118,0
6949,86,0
6950,137,0
6951,348,0
6952,307,6
6953,448,0
6954,196,2
6955,256,0
6956,171,0
6957,168,0
6958,107,0
6959,200,0
6960,231,6
6961,221,0
6962,181,0
6963,182,0
6964,380,0
6965,151,6
6966,0,0
6967,15,0
6968,243,0
6969,175,0
6970,193,0
6971,298,7
6972,240,11
6973,291,2
6974,12,0
6975,181,0
6976,458,0
6977,590,2
6978,349,0
6979,370,12
6980,345,0
6981,278,6
6982,226,0
6983,289,0
6984,249,0
6985,348,0
6986,221,0
6987,410,0
6988,0,0
6989,288,0
6990,0,0
6991,15,0
6992,0,0
6993,613,0
6994,240,0
6995,745,0
6996,0,0
6997,0,0
6998,0,0
6999,0,0
7000,427,0
7001,713,0
7002,249,0
7003,351,0
7004,240,0
7005,200,0
7006,780,0
7007,258,0
7008,194,0
7009,184,2
7010,271,0
7011,378,0
7012,668,2
7013,366,0
7014,529,0
7015,0,0
7016,734,0
7017,469,0
7018,0,0
7019,163,0
7020,0,0
7021,506,0
7022,438,0
7023,470,0
7024,313,0
7025,411,0
7026,169,0
7027,873,2
7028,247,0
7029,191,0
7030,152,0
7031,200,0
7032,246,86
7033,0,0
7034,284,0
7035,128,0
7036,198,0
7037,151,0
7038,162,0
7039,210,0
7040,183,0
7041,144,0
7042,170,0
7043,192,0
7044,0,0
7045,137,0
7046,147,0
7047,223,0
7048,256,2
7049,501,125
7050,303,0
7051,125,0
7052,316,0
7053,103,0
7054,243,6
7055,308,0
7056,250,0
7057,56,2
7058,600,78
7059,142,0
7060,118,1
7061,374,0
7062,391,0
7063,285,0
7064,583,5
7065,1,222
7066,4,0
7067,176,0
7068,61,0
7069,585,2
7070,366,0
7071,699,0
7072,818,0
7073,378,0
7074,372,0
7075,96,0
7076,216,0
7077,368,0
7078,239,0
7079,341,0
7080,445,0
7081,285,0
7082,313,0
7083,325,0
7084,524,0
7085,517,33
7086,0,0
7087,264,0
7088,463,0
7089,190,0
7090,129,0
7091,128,0
7092,388,0
7093,591,0
7094,294,0
7095,230,0
7096,194,0
7097,359,0
7098,1205,1
7099,1169,20
7100,0,0
7101,163,0
7102,219,0
7103,218,0
7104,295,0
7105,313,0
7106,743,0
7107,230,34
7108,180,0
7109,202,0
7110,435,0
7111,616,35
7112,420,0
7113,220,0
7114,419,0
7115,430,0
7116,263,7
7117,224,40
7118,208,0
7119,209,0
7120,424,4
7121,129,0
7122,340,0
7123,315,0
7124,421,0
7125,192,0
7126,554,0
7127,92,0
7128,199,0
7129,563,0
7130,416,0
7131,316,0
7132,683,0
7133,313,0
7134,273,0
7135,296,0
7136,258,0
7137,437,69
7138,3,5
7139,82,0
7140,84,36
7141,141,0
7142,301,0
7143,235,0
7144,161,0
7145,288,9
7146,320,0
7147,551,0
7148,515,148
7149,369,0
7150,119,0
7151,131,0
7152,373,0
7153,376,0
7154,222,0
7155,254,0
7156,264,0
7157,102,0
7158,0,0
7159,457,0
7160,113,0
7161,0,0
7162,186,7
7163,134,0
7164,166,11
7165,124,0
7166,129,0
7167,211,0
7168,161,9
7169,170,0
7170,193,0
7171,70,1
7172,289,0
7173,368,0
7174,384,0
7175,274,0
7176,269,0
7177,284,0
7178,173,0
7179,294,0
7180,145,0
7181,197,0
7182,931,0
7183,504,0
7184,407,0
7185,300,4
7186,316,0
7187,648,0
7188,425,0
7189,260,0
7190,44,0
7191,143,0
7192,139,0
7193,275,0
7194,179,0
7195,145,0
7196,510,0
7197,208,0
7198,530,176
7199,436,0
7200,889,0
7201,603,0
7202,383,0
7203,385,0
7204,316,0
7205,0,0
7206,98,0
7207,299,3
7208,261,5
7209,138,6
7210,153,118
7211,1,0
7212,238,0
7213,252,0
7214,205,0
7215,162,0
7216,282,0
7217,548,0
7218,292,6
7219,473,0
7220,474,0
7221,199,0
7222,1268,0
7223,542,0
7224,246,0
7225,317,0
7226,286,0
7227,375,6
7228,425,0
7229,287,0
7230,345,0
7231,162,0
7232,206,6
7233,204,10
7234,352,0
7235,763,0
7236,257,0
7237,1283,0
7238,486,0
7239,188,0
7240,247,0
7241,287,0
7242,184,0
7243,285,0
7244,941,286
7245,327,0
7246,271,14
7247,789,0
7248,891,180
7249,343,0
7250,284,0
7251,398,0
7252,562,0
7253,676,0
7254,120,0
7255,259,0
7256,246,0
7257,182,0
7258,199,0
7259,241,0
7260,303,0
7261,208,5
7262,359,0
7263,217,0
7264,148,0
7265,105,0
7266,0,0
7267,0,0
7268,54,0
7269,0,0
7270,221,0
7271,880,0
7272,328,0
7273,374,9
7274,399,4
7275,498,9
7276,588,0
7277,989,0
7278,425,0
7279,494,0
7280,260,0
7281,0,0
7282,0,0
7283,0,0
7284,372,0
7285,549,0
7286,573,0
7287,0,0
7288,890,0
7289,1074,6
7290,341,0
7291,512,0
7292,459,0
7293,1217,0
7294,1448,0
7295,550,0
7296,216,0
7297,497,0
7298,161,0
7299,454,88
7300,697,4
7301,154,0
7302,452,7
7303,497,0
7304,356,0
7305,563,0
7306,160,0
7307,572,0
7308,1144,0
7309,441,0
7310,648,141
7311,369,0
7312,585,0
7313,351,0
7314,284,5
7315,195,0
7316,1330,54
7317,216,0
7318,339,0
7319,1427,0
7320,255,0
7321,213,0
7322,1089,0
7323,1285,0
7324,265,0
7325,337,0
7326,233,0
7327,234,0
7328,292,0
7329,448,2
7330,276,0
7331,349,0
7332,1390,0
7333,248,0
7334,360,0
7335,341,0
7336,247,0
7337,163,0
7338,514,9
7339,344,5
7340,170,0
7341,183,7
7342,290,0
7343,295,0
7344,540,0
7345,352,3
7346,190,0
7347,147,0
7348,230,0
7349,174,0
7350,769,0
7351,391,0
7352,223,0
7353,260,0
7354,231,5
7355,327,93
7356,307,0
7357,241,0
7358,482,7
7359,275,0
7360,344,4
7361,305,0
7362,674,0
7363,772,4
7364,227,0
7365,176,0
7366,206,0
7367,193,0
7368,192,2
7369,193,0
7370,447,0
7371,413,5
7372,404,4
7373,470,0
7374,236,0
7375,0,0
7376,235,0
7377,170,0
7378,232,95
7379,490,0
7380,161,0
7381,869,0
7382,1261,0
7383,158,0
7384,827,34
7385,254,0
7386,1079,0
7387,469,0
7388,4,3196
7389,250,0
7390,255,0
7391,141,0
7392,189,0
7393,367,0
7394,273,0
7395,148,1
7396,247,0
7397,218,0
7398,143,0
7399,245,0
7400,278,1
7401,68,0
7402,221,6
7403,231,2
7404,344,0
7405,318,0
7406,417,26
7407,658,0
7408,193,0
7409,2,0
7410,0,0
7411,0,0
7412,187,0
7413,21,0
7414,0,0
7415,0,0
7416,229,0
7417,136,0
7418,168,0
7419,220,0
7420,382,14
7421,665,15
7422,110,31
7423,410,0
7424,340,0
7425,134,0
7426,212,0
7427,294,0
7428,295,0
7429,212,0
7430,191,0
7431,229,0
7432,228,0
7433,0,0
7434,0,0
7435,0,0
7436,0,202
7437,442,0
7438,218,0
7439,149,0
7440,382,0
7441,162,0
7442,252,0
7443,209,0
7444,0,0
7445,1,0
7446,0,0
7447,0,0
7448,0,0
7449,0,0
7450,214,0
7451,87,0
7452,237,50
7453,509,0
7454,122,0
7455,250,0
7456,553,0
7457,414,0
7458,173,0
7459,246,0
7460,243,0
7461,295,0
7462,288,0
7463,213,0
7464,451,0
7465,625,117
7466,424,0
7467,621,0
7468,679,5
7469,0,0
7470,0,0
7471,0,0
7472,239,0
7473,0,0
7474,0,0
7475,50,0
7476,296,0
7477,249,0
7478,3,0
7479,0,0
7480,152,0
7481,220,0
7482,0,0
7483,212,0
7484,145,0
7485,229,0
7486,109,0
7487,223,5
7488,0,0
7489,363,0
7490,203,0
7491,0,0
7492,0,0
7493,249,21
7494,121,0
7495,162,0
7496,187,10
7497,298,8
7498,264,0
7499,290,0
7500,71,0
7501,105,0
7502,0,0
7503,51,0
7504,0,0
7505,371,0
7506,93,18
7507,309,0
7508,0,0
7509,405,0
7510,0,0
7511,60,0
7512,244,0
7513,593,0
7514,256,0
7515,41,0
7516,498,0
7517,366,0
7518,311,0
7519,53,0
7520,0,0
7521,218,0
7522,279,0
7523,0,0
7524,0,0
7525,154,0
7526,634,0
7527,846,73
7528,0,0
7529,321,0
7530,0,0
7531,131,0
7532,113,0
7533,62,0
7534,120,0
7535,185,0
7536,195,0
7537,759,0
7538,26,0
7539,0,0
7540,17,0
7541,411,0
7542,214,0
7543,22,0
7544,0,0
7545,40,0
7546,297,0
7547,205,0
7548,0,0
7549,97,0
7550,0,0
7551,0,0
7552,687,0
7553,220,0
7554,101,0
7555,66,0
7556,94,0
7557,0,0
7558,69,0
7559,0,0
7560,0,0
7561,99,8
7562,150,0
7563,330,0
7564,0,0
7565,6,0
7566,0,0
7567,0,0
7568,0,0
7569,1000,0
7570,266,0
7571,448,0
7572,233,0
7573,370,6
7574,12,0
7575,0,0
7576,0,0
7577,0,0
7578,222,0
7579,429,0
7580,52,0
7581,224,0
7582,856,0
7583,77,0
7584,611,0
7585,216,48
7586,45,0
7587,161,0
7588,0,0
7589,43,0
7590,161,0
7591,0,0
7592,31,7
7593,353,0
7594,0,0
7595,18,22
7596,921,0
7597,302,0
7598,182,0
7599,0,0
7600,0,0
7601,137,0
7602,136,0
7603,110,0
7604,130,0
7605,129,0
7606,155,0
7607,23,0
7608,509,0
7609,325,0
7610,107,0
7611,182,0
7612,113,0
7613,94,0
7614,0,0
7615,130,4
7616,0,0
7617,519,0
7618,225,0
7619,465,0
7620,450,0
7621,207,0
7622,88,0
7623,134,0
7624,474,0
7625,441,0
7626,39,0
7627,0,0
7628,302,0
7629,0,0
7630,0,0
7631,0,0
7632,64,0
7633,0,0
7634,584,0
7635,505,0
7636,67,0
7637,235,0
7638,0,0
7639,0,0
7640,88,0
7641,23,0
7642,0,0
7643,0,0
7644,146,0
7645,88,0
7646,48,0
7647,5,0
7648,187,0
7649,63,0
7650,7,0
7651,0,0
7652,86,0
7653,0,0
7654,0,0
7655,217,0
7656,38,0
7657,64,0
7658,132,0
7659,124,0
7660,82,0
7661,14,0
7662,0,0
7663,429,0
7664,149,0
7665,345,15
7666,0,0
7667,19,0
7668,0,0
7669,158,0
7670,99,0
7671,105,0
7672,772,0
7673,202,0
7674,59,0
7675,41,0
7676,85,25
7677,23,0
7678,421,0
7679,511,0
7680,129,0
7681,24,0
7682,72,0
7683,168,0
7684,76,0
7685,38,0
7686,0,0
7687,1,0
7688,341,0
7689,45,0
7690,52,0
7691,49,0
7692,24,0
7693,62,0
7694,101,0
7695,64,0
7696,71,0
7697,106,0
7698,60,0
7699,119,0
7700,55,0
7701,43,0
7702,55,0
7703,135,0
7704,116,0
7705,33,0
7706,0,0
7707,47,8
7708,0,0
7709,128,0
7710,183,0
7711,18,0
7712,139,0
7713,66,0
7714,139,0
7715,0,0
7716,0,0
7717,0,0
7718,154,0
7719,32,76
7720,0,0
7721,0,0
7722,41,0
7723,265,0
7724,97,0
7725,0,0
7726,0,0
7727,0,0
7728,516,55
7729,8,0
7730,80,0
7731,0,0
7732,0,0
7733,517,0
7734,0,0
7735,0,0
7736,127,0
7737,435,0
7738,592,0
7739,0,0
7740,33,0
7741,425,0
7742,0,0
7743,80,0
7744,14,0
7745,117,0
7746,0,0
7747,183,0
7748,0,0
7749,80,0
7750,0,0
7751,2,0
7752,476,0
7753,386,0
7754,41,0
7755,0,0
7756,490,0
7757,0,0
7758,139,0
7759,219,0
7760,85,0
7761,0,0
7762,0,0
7763,123,0
7764,191,0
7765,408,0
7766,632,0
7767,305,0
7768,408,0
7769,132,0
7770,0,0
7771,256,0
7772,402,0
7773,1078,0
7774,232,0
7775,0,0
7776,167,0
7777,130,0
7778,313,0
7779,0,262
7780,0,0
7781,0,0
7782,467,0
7783,74,0
7784,0,0
7785,156,0
7786,131,0
7787,0,0
7788,379,0
7789,32,0
7790,0,0
7791,159,0
7792,147,0
7793,387,0
7794,318,0
7795,14,0
7796,49,0
7797,0,0
7798,0,136
7799,0,0
7800,65,0
7801,23,0
7802,281,0
7803,0,0
7804,0,0
7805,55,0
7806,0,0
7807,113,54
7808,0,0
7809,274,0
7810,537,0
7811,0,0
7812,61,0
7813,0,0
7814,488,0
7815,0,0
7816,189,0
7817,0,0
7818,0,0
7819,0,0
7820,104,0
7821,354,76
7822,0,0
7823,7,0
7824,55,0
7825,164,0
7826,0,0
7827,504,0
7828,1202,0
7829,102,0
7830,2074,15
7831,456,0
7832,407,0
7833,336,0
7834,207,0
7835,732,9
7836,26,0
7837,474,0
7838,277,0
7839,508,0
7840,0,0
7841,10,0
7842,0,0
7843,1,0
7844,43,0
7845,79,0
7846,1,0
7847,5,0
7848,77,0
7849,0,0
7850,3,0
7851,0,0
7852,193,0
7853,285,0
7854,0,0
7855,0,0
7856,139,0
7857,174,0
7858,428,77
7859,290,0
7860,0,97
7861,479,0
7862,849,0
7863,443,29
7864,446,0
7865,287,0
7866,248,0
7867,0,0
7868,250,0
7869,0,0
7870,0,0
7871,0,0
7872,268,0
7873,157,0
7874,340,0
7875,0,0
7876,0,0
7877,0,0
7878,0,0
7879,0,0
7880,32,0
7881,0,0
7882,0,26
7883,0,0
7884,412,6
7885,4,0
7886,0,0
7887,0,0
7888,0,266
7889,0,118
7890,0,0
7891,0,0
7892,0,0
7893,0,0
7894,0,0
7895,0,0
7896,2,0
7897,0,0
7898,0,0
7899,355,0
7900,0,0
7901,161,0
7902,199,56
7903,95,0
7904,121,0
7905,32,0
7906,0,0
7907,783,0
7908,299,0
7909,165,0
7910,0,10
7911,0,0
7912,0,0
7913,0,0
7914,61,0
7915,172,0
7916,0,0
7917,0,0
7918,0,0
7919,3,0
7920,66,0
7921,52,0
7922,51,0
7923,86,16
7924,0,0
7925,0,0
7926,57,0
7927,20,10
7928,13,0
7929,0,0
7930,0,0
7931,79,0
7932,9,0
7933,0,0
7934,0,0
7935,304,0
7936,32,0
7937,0,0
7938,0,0
7939,0,672
7940,0,0
7941,78,0
7942,0,0
7943,420,0
7944,0,205
7945,301,0
7946,0,0
7947,0,0
7948,0,0
7949,0,0
7950,186,217
7951,0,0
7952,0,0
7953,0,0
7954,0,0
7955,0,0
7956,0,0
7957,88,0
7958,218,0
7959,329,6
7960,0,0
7961,0,0
7962,0,0
7963,0,0
7964,135,0
7965,9,0
7966,5,0
7967,146,133
7968,2,0
7969,0,0
7970,178,0
7971,23,24
7972,0,0
7973,15,0
7974,0,0
7975,2,0
7976,0,0
7977,149,0
7978,240,0
7979,0,0
7980,0,0
7981,0,0
7982,0,0
7983,0,0
7984,0,0
7985,9,75
7986,131,0
7987,0,0
7988,107,0
7989,119,0
7990,309,0
7991,0,0
7992,0,0
7993,0,0
7994,3,0
7995,15,0
7996,198,0
7997,212,0
7998,0,0
7999,323,0
8000,0,0
8001,0,0
8002,224,0
8003,362,0
8004,0,0
8005,0,0
8006,5,0
8007,285,0
8008,0,0
8009,90,0
8010,196,0
8011,0,0
8012,63,0
8013,0,0
8014,3,0
8015,0,0
8016,55,176
8017,0,0
8018,19,0
8019,228,0
8020,0,0
8021,0,0
8022,0,0
8023,339,0
8024,0,0
8025,0,0
8026,103,0
8027,0,386
8028,337,0
8029,22,0
8030,0,0
8031,0,0
8032,0,0
8033,55,0
8034,25,0
8035,12,0
8036,47,0
8037,0,0
8038,0,0
8039,0,0
8040,70,0
8041,335,0
8042,0,0
8043,115,0
8044,60,0
8045,28,0
8046,0,1865
8047,89,6
8048,246,0
8049,70,0
8050,138,0
8051,0,0
8052,123,0
8053,99,0
8054,105,0
8055,4,0
8056,481,0
8057,0,0
8058,0,0
8059,172,28
8060,383,100
8061,58,0
8062,76,0
8063,135,0
8064,0,0
8065,0,0
8066,0,0
8067,0,0
8068,156,0
8069,13,0
8070,0,7
8071,52,0
8072,14,0
8073,6,0
8074,71,0
8075,78,0
8076,6,0
8077,101,0
8078,134,0
8079,0,0
8080,344,0
8081,0,0
8082,0,0
8083,301,0
8084,20,0
8085,86,0
8086,4,0
8087,0,0
8088,405,0
